,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
1231,Opel Insignia,8450,Opel,Insignia,2016,230 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
1232,Ford Mustang Convertible 5.0 Ti-VCT V8 Aut. GT,54740,Ford,Mustang,2022,15 950 km,Benzina,450 CP,5 038 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,Da,Da
1233,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
1234,Porsche Cayenne Coupe E-Hybrid Tiptronic S,89131,Porsche,Cayenne Coupe,2020,62 103 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
1235,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
1236,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
1237,BMW X5 xDrive40i,56498,BMW,X5,2019,115 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
1238,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
1239,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
1240,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
1241,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
1242,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
1243,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
1244,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
1245,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1246,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
1247,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
1248,Volvo XC 60 D4 VEA Start-Stop Momentum,14400,Volvo,XC 60,2014,198 807 km,Diesel,181 CP,1 969 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
1249,Ford Mustang Convertible 2.3 Eco Boost Aut.,35000,Ford,Mustang,2018,17 000 km,Benzina,290 CP,2 261 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,,Da
1250,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,7300,Mercedes-Benz,E,2012,343 500 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Combi,,,Da
1251,BMW Seria 3,15950,BMW,Seria 3,2015,120 639 km,Diesel,184 CP,1 995 cm3,Spate,,Automata,Sedan,,,Da
1252,Opel Astra 1.4 Cosmo,3750,Opel,Astra,2011,278 095 km,Benzina,100 CP,1 398 cm3,Fata,,Manuala,Compacta,,,
1253,Audi S5 Coupe 3.0 TFSI quattro Stronic,22000,Audi,S5,2014,135 000 km,Benzina,333 CP,2 995 cm3,4x4 (automat),,Automata,Coupe,,,
1254,Toyota C-HR 1.8 HSD 122 CP 4x2 CVT C-enter,17700,Toyota,C-HR,2019,129 500 km,Hibrid,98 CP,1 798 cm3,,,Automata,SUV,,,
1255,BMW Z4 M M40i AT,43100,BMW,Z4 M,2021,33 500 km,Benzina,340 CP,2 998 cm3,Spate,Euro 6,Automata,Cabrio,Romania,Da,Da
1256,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
1257,Opel Astra 1.6 CDTI ECOTEC Innovation Aut.,10600,Opel,Astra,2017,128 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6c,Automata,Combi,Italia,,Da
1258,Volkswagen Golf 1.4 GTE Plug-In-Hybrid DSG,13499,Volkswagen,Golf,2015,206 000 km,Hibrid,150 CP,1 395 cm3,Fata,Euro 6,Automata,Compacta,Olanda,,Da
1259,Renault Scenic 1.5dCi Expression,4200,Renault,Scenic,2009,275 062 km,Diesel,86 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Austria,,
1260,Renault Clio Estate TCe Intens,10000,Renault,Clio,2019,149 600 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Combi,,Da,Da
1261,Mercedes-Benz CLA 220 CDI Aut.,17300,Mercedes-Benz,CLA,2015,211 042 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,Sedan,,,
1262,Volkswagen Passat,7990,Volkswagen,Passat,2012,180 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Sedan,Germania,Da,
1263,Mercedes-Benz C 300 de 9G-TRONIC AMG Line,27989,Mercedes-Benz,C,2020,171 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1264,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
1265,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
1266,Hyundai Tucson,17800,Hyundai,Tucson,2019,62 000 km,Benzina,132 CP,1 591 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
1267,Toyota Hilux 4x4 Cabina Dubla Comfort,15900,Toyota,Hilux,2014,270 000 km,Diesel,144 CP,2 494 cm3,,Euro 5,Manuala,SUV,,,
1268,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
1269,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
1270,Honda Civic 1.8 i-VTEC MT Sport,13990,Honda,Civic,2015,74 165 km,Benzina,142 CP,1 798 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
1271,Chevrolet Corvette,36999,Chevrolet,Corvette,2009,67 000 km,Benzina,466 CP,6 162 cm3,,Euro 4,Automata,Coupe,Statele Unite ale Americii,,Da
1272,Skoda Fabia 1.2 HTP Active,3300,Skoda,Fabia,2008,129 100 km,Benzina,69 CP,1 198 cm3,Fata,,Manuala,Compacta,,,
1273,Toyota Yaris 1.5 VVT-i HSD Sol,10800,Toyota,Yaris,2016,75 083 km,Hibrid,75 CP,1 497 cm3,,,Automata,Masina de oras,,,
1274,BMW Seria 5 530d Gran Turismo,12500,BMW,Seria 5,2011,288 000 km,Diesel,245 CP,2 993 cm3,Spate,Euro 5,Automata,Sedan,,,
1275,Skoda Octavia 1.9 TDI Business DSG,5600,Skoda,Octavia,2010,299 000 km,Diesel,105 CP,1 896 cm3,,,Automata,Sedan,,,
1276,Dacia Logan MCV 1.0 SCe Ambiance,6500,Dacia,Logan,2018,133 000 km,Benzina,73 CP,998 cm3,Fata,,Manuala,Sedan,,,
1277,BMW X5 xDrive40d,31000,BMW,X5,2015,143 400 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
1278,Jaguar XE 2.0 Prestige,8950,Jaguar,XE,2016,240 000 km,Diesel,163 CP,1 999 cm3,,,Manuala,Sedan,,,Da
1279,Mercedes-Benz GLE 250 d 4Matic 9G-TRONIC AMG Line,40800,Mercedes-Benz,GLE,2016,83 350 km,Diesel,204 CP,2 143 cm3,4x4 (manual),,Automata,SUV,Suedia,,Da
1280,Volkswagen Golf Alltrack 2.0 TDI DSG 4Motion,19900,Volkswagen,Golf,2018,113 000 km,Diesel,184 CP,1 968 cm3,,,Automata,Combi,,,
1281,Skoda Octavia,32352,Skoda,Octavia,2021,44 849 km,Hibrid,150 CP,1 395 cm3,,,Automata,Combi,,,
1282,BMW X6,39900,BMW,X6,2018,137 000 km,Diesel,381 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1283,Renault Captur E-Tech Plug-In-Hybrid Intens,26500,Renault,Captur,2022,9 270 km,Hibrid,92 CP,1 598 cm3,Fata,Euro 6d,Automata,SUV,Romania,Da,
1284,Nissan Pulsar DIG-T X-TRONIC Stop&Start N-Connecta,9350,Nissan,Pulsar,2015,93 000 km,Benzina,115 CP,1 197 cm3,Fata,,Automata,Compacta,Romania,,Da
1285,Mini Countryman Cooper SD Aut.,11950,Mini,Countryman,2014,199 000 km,Diesel,143 CP,1 995 cm3,Fata,Euro 6,Automata,Compacta,Belgia,Da,Da
1286,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,24900,Mercedes-Benz,GLC,2016,188 000 km,Diesel,170 CP,2 143 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,Da
1287,BMW Seria 3 318d Aut.,13200,BMW,Seria 3,2018,144 000 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Belgia,,
1288,Volkswagen Golf 2.0 TDI DSG R-Line,26000,Volkswagen,Golf,2021,55 400 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Compacta,,,
1289,Hyundai I30 1.4 CRDi Classic,7790,Hyundai,I30,2015,210 927 km,Diesel,90 CP,1 396 cm3,Fata,Euro 5,Manuala,Masina mica,,Da,Da
1290,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,18000,Volkswagen,Touareg,2015,305 276 km,Diesel,262 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
1291,Mercedes-Benz CLA 200 7G-DCT AMG Line,25900,Mercedes-Benz,CLA,2018,97 546 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
1292,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1293,BMW Seria 7 740e iPerformance,40500,BMW,Seria 7,2017,134 000 km,Hibrid,258 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Luxemburg,Da,Da
1294,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1295,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1296,Peugeot 508,6300,Peugeot,508,2012,160 000 km,Diesel,114 CP,1 560 cm3,Fata,Euro 5,Automata,Masina mica,Franta,,Da
1297,Fiat Scudo L2 (5-Si.) Panorama Executive,4350,Fiat,Scudo,2007,286 000 km,Diesel,120 CP,1 997 cm3,Fata,,Manuala,Monovolum,,,
1298,BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition,10999,BMW,Seria 3,2013,244 000 km,Diesel,163 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,Da,Da
1299,Audi A4 2.0 TDI Avant,9800,Audi,A4,2012,280 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
1300,Ford Transit Custom Kombi 320 2.0 EcoBlue 105 CP L1H1 Trend,8200,Ford,Transit Custom,2016,233 062 km,Diesel,105 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,,,
1301,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1302,Audi A3 2.0 TDI Sportback quattro S tronic design,15600,Audi,A3,2015,161 000 km,Diesel,184 CP,1 968 cm3,,,Automata,Compacta,,,
1303,BMW Z4 roadster 2.0i,8900,BMW,Z4,2007,180 279 km,Benzina,150 CP,1 995 cm3,Spate,,Manuala,Cabrio,,,
1304,Mercedes-Benz GLA 200 d 4MATIC Aut.,17900,Mercedes-Benz,GLA,2015,130 603 km,Diesel,136 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
1305,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT,57120,Toyota,Hilux,2022,10 km,Diesel,204 CP,2 755 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
1306,BMW X1 xDrive20d,3890,BMW,X1,2011,250 000 km,Diesel,177 CP,1 995 cm3,,,Manuala,SUV,,,
1307,Lamborghini Huracan,264949,Lamborghini,Huracan,2020,20 959 km,Benzina,640 CP,5 204 cm3,4x4 (automat),Euro 6,Automata,Coupe,Romania,,Da
1308,Audi Q8 3.0 50 TDI quattro Tiptronic,59949,Audi,Q8,2019,35 274 km,Diesel,285 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1309,Mercedes-Benz S 350 d BlueTEC 4M Long Aut,27900,Mercedes-Benz,S,2015,288 000 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
1310,Volkswagen Polo 1.6 TDI Blue Motion Technology Comfortline,4800,Volkswagen,Polo,2010,230 000 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1311,Ford Focus 1.6 TDCi DPF Titanium,4000,Ford,Focus,2008,227 000 km,Diesel,110 CP,1 560 cm3,,,Manuala,Combi,,,
1312,BMW Seria 4 418d Gran Coupe Aut. Sport Line,20800,BMW,Seria 4,2018,142 500 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6c,Automata,Sedan,Belgia,,Da
1313,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,68000,Mercedes-Benz,CLS,2019,30 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,,,
1314,Volkswagen Passat CC 2.0 TDI BlueMotion Technology DSG,8000,Volkswagen,Passat CC,2009,260 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
1315,BMW Seria 5 520d,13490,BMW,Seria 5,2013,177 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 6,Manuala,Sedan,Germania,,Da
1316,Porsche Cayman 718 PDK,75000,Porsche,Cayman,2020,13 000 km,Benzina,300 CP,1 988 cm3,Spate,,Automata,Coupe,,Da,Da
1317,Peugeot 208 e-208 Active,24990,Peugeot,208,2021,17 000 km,Electric,136 CP,,,,Automata,Masina de oras,,,
1318,BMW Seria 5 525d xDrive AT,15900,BMW,Seria 5,2014,292 166 km,Diesel,218 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
1319,Mazda CX-5 G165 Challenge,20159,Mazda,CX-5,2018,129 000 km,Benzina,165 CP,1 998 cm3,Fata,Euro 6,Manuala,SUV,Olanda,,Da
1320,Volkswagen Passat 1.9TDI Comfortline DPF,2800,Volkswagen,Passat,2007,240 000 km,Diesel,105 CP,1 896 cm3,Fata,,Manuala,Masina de oras,,,
1321,Audi A6 Avant 50 TDI quattro tiptronic sport,42499,Audi,A6,2019,106 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,,Da
1322,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Invincible,55950,Toyota,Hilux,2023,15 km,Diesel,204 CP,2 755 cm3,,,Automata,SUV,,,
1323,BMW Seria 3,8400,BMW,Seria 3,2008,268 320 km,Diesel,177 CP,1 995 cm3,Spate,Euro 4,Automata,Cabrio,Belgia,,
1324,Toyota Corolla Sedan 1.8 HSD Dynamic,20000,Toyota,Corolla,2020,61 000 km,Hibrid,97 CP,1 798 cm3,,,Automata,Sedan,,,
1325,Ford Kuga 2.0 TDCi 4WD Powershift Titanium,7890,Ford,Kuga,2011,210 442 km,Diesel,163 CP,1 997 cm3,4x4 (automat),,Automata,SUV,,,
1326,Hyundai H-1 2.5 CRDi Travel Premium,9000,Hyundai,H-1,2009,26 000 km,Diesel,170 CP,2 497 cm3,Spate,,Manuala,Monovolum,,,Da
1327,Dacia Spring Comfort Plus,12500,Dacia,Spring,2021,19 983 km,Electric,44 CP,,Fata,,Automata,Masina de oras,Romania,Da,Da
1328,Porsche Cayenne Coupe,93900,Porsche,Cayenne Coupe,2019,69 500 km,Benzina,440 CP,2 995 cm3,4x4 (automat),,Automata,Coupe,Germania,Da,Da
1329,Land Rover Defender,84980,Land Rover,Defender,2021,26 900 km,Diesel,240 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1330,BMW X5 xDrive45e,76707,BMW,X5,2021,24 750 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1331,BMW X7 xDrive40d MHEV,102850,BMW,X7,2021,32 335 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1332,Porsche Cayenne Coupe Standard,104890,Porsche,Cayenne Coupe,2022,6 999 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,Germania,Da,Da
1333,BMW X5,96900,BMW,X5,2021,26 665 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1334,BMW X7,98720,BMW,X7,2021,26 759 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1335,Porsche Cayenne Standard,99900,Porsche,Cayenne,2023,9 900 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1336,Lamborghini URUS,329900,Lamborghini,URUS,2019,35 800 km,Benzina,650 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1337,BMW X5 xDrive30d,82990,BMW,X5,2021,15 900 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1338,Ford Focus 1.5 EcoBlue ST Line Business,12900,Ford,Focus,2019,147 800 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6d,Manuala,Combi,Germania,Da,Da
1339,Volkswagen Golf 2.0 TDI DPF 4Motion Highline,6499,Volkswagen,Golf,2010,257 359 km,Diesel,140 CP,1 968 cm3,4x4 (automat),,Manuala,Compacta,,,
1340,Nissan Qashqai 1.6 DCi ALL-MODE 4x4i TEKNA,15799,Nissan,Qashqai,2017,165 000 km,Diesel,130 CP,1 598 cm3,4x4 (manual),Euro 6,Manuala,SUV,Germania,Da,Da
1341,Fiat Sedici 1.9 Multijet Dynamic,3150,Fiat,Sedici,2006,290 000 km,Diesel,120 CP,1 910 cm3,4x4 (automat),,Manuala,SUV,,,
1342,Audi Q3 2.0 TDI Quattro,13300,Audi,Q3,2013,202 500 km,Diesel,140 CP,1 968 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,Da
1343,BMW Seria 4,29600,BMW,Seria 4,2014,95 000 km,Benzina,245 CP,1 997 cm3,,Euro 6,Automata,Coupe,,,
1344,Renault Scenic,1799,Renault,Scenic,2010,160 000 km,Benzina + GPL,135 CP,1 998 cm3,,,Automata,Monovolum,,,
1345,Volkswagen Golf 1.6 TDI DPF Style,5500,Volkswagen,Golf,2012,217 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
1346,Audi Q8 50 TDI quattro tiptronic,97900,Audi,Q8,2023,10 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1347,Lamborghini URUS,329900,Lamborghini,URUS,2019,35 800 km,Benzina,650 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1348,BMW X5,91940,BMW,X5,2021,6 358 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1349,BMW X5 xDrive30d,76530,BMW,X5,2020,6 050 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1350,Mercedes-Benz CL 500 7G-TRONIC,13490,Mercedes-Benz,CL,2007,157 686 km,Benzina,388 CP,5 461 cm3,Spate,,Automata,Coupe,,,
1351,Fiat Sedici 1.9 Multijet Dynamic,3150,Fiat,Sedici,2006,290 000 km,Diesel,120 CP,1 910 cm3,4x4 (automat),,Manuala,SUV,,,
1352,Audi Q3 2.0 TDI Quattro,13300,Audi,Q3,2013,202 500 km,Diesel,140 CP,1 968 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,Da
1353,Toyota Prius,7400,Toyota,Prius,2012,253 000 km,Benzina,99 CP,1 798 cm3,Fata,,Automata,Sedan,,,
1354,BMW Seria 4,29600,BMW,Seria 4,2014,95 000 km,Benzina,245 CP,1 997 cm3,,Euro 6,Automata,Coupe,,,
1355,Renault Scenic,1799,Renault,Scenic,2010,160 000 km,Benzina + GPL,135 CP,1 998 cm3,,,Automata,Monovolum,,,
1356,Mazda CX-5 CD175 4x4 AT Revolution,11000,Mazda,CX-5,2014,219 500 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
1357,Audi Q8 50 TDI quattro tiptronic,97900,Audi,Q8,2023,10 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1358,Mercedes-Benz S 500 4MATIC Long Aut,43250,Mercedes-Benz,S,2014,96 500 km,Benzina,455 CP,4 663 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
1359,Mercedes-Benz GLE 350 de 4Matic 9G-TRONIC AMG Line,94356,Mercedes-Benz,GLE,2022,1 km,Hibrid,194 CP,1 950 cm3,4x4 (manual),Euro 6d,Automata,SUV,,,Da
1360,Mercedes-Benz GLE Coupe 400 d 4Matic 9G-TRONIC AMG Line,99510,Mercedes-Benz,GLE Coupe,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (manual),Euro 6d,Automata,SUV,,,Da
1361,Mercedes-Benz GLC Coupe 400 e 4Matic 9G-TRONIC AMG Line Advanced,101711,Mercedes-Benz,GLC Coupe,2023,1 km,Hibrid,252 CP,1 999 cm3,4x4 (manual),Euro 6d,Automata,SUV,,,Da
1362,Mercedes-Benz CLA 220 4Matic 8G-DCT Progressive Line Advanced,57354,Mercedes-Benz,CLA,2023,1 km,Benzina,190 CP,1 991 cm3,4x4 (manual),Euro 6d,Automata,Coupe,,,Da
1363,Mercedes-Benz GLE Coupe 400 e 4Matic 9G-TRONIC AMG Line Advanced Plus,114169,Mercedes-Benz,GLE Coupe,2023,1 km,Hibrid,252 CP,1 999 cm3,4x4 (manual),Euro 6d,Automata,SUV,,,Da
1364,Mercedes-Benz G AMG 63 SW Long Aut.,327250,Mercedes-Benz,G,2022,10 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1365,Mercedes-Benz E 350 D 9G-TRONIC Exclusive,31200,Mercedes-Benz,E,2016,97 000 km,Diesel,258 CP,2 987 cm3,,,Automata,Sedan,,,Da
1366,Ford Ranger,45000,Ford,Ranger,2021,45 200 km,Diesel,213 CP,1 996 cm3,,,Automata,SUV,,,
1367,Renault Megane TCe 140 GPF EDC TECHNO,16990,Renault,Megane,2022,15 500 km,Benzina,140 CP,1 333 cm3,Fata,Euro 6b,Automata,Compacta,Romania,Da,
1368,Dacia Logan 1.2 75CP Ambiance,6590,Dacia,Logan,2014,20 741 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,Romania,Da,
1369,Audi Q8 50 TDI quattro tiptronic,65000,Audi,Q8,2019,109 000 km,Diesel,285 CP,2 967 cm3,,,Automata,SUV,,,
1370,Volkswagen Golf 1.4 TSI DSG Highline,7950,Volkswagen,Golf,2009,147 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
1371,BMW Seria 4 430d Coupe Sport-Aut. M Sport,22000,BMW,Seria 4,2014,260 000 km,Diesel,258 CP,2 993 cm3,Spate,,Automata,Coupe,Ungaria,,Da
1372,Audi A3 35 TFSI Sportback advanced,22610,Audi,A3,2022,80 851 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6d-Temp,Manuala,Compacta,,Da,Da
1373,Ford Mondeo 2.0 TDCi Trend,4500,Ford,Mondeo,2008,242 000 km,Diesel,140 CP,1 997 cm3,Fata,,Manuala,Sedan,,,
1374,Lynk&Co 01,32118,Lynk&Co,01,2021,36 687 km,Hibrid,179 CP,1 477 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1375,Mercedes-Benz GLC Coupe,63288,Mercedes-Benz,GLC Coupe,2020,66 674 km,Diesel,331 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1376,Mini Cooper D Aut.,11690,Mini,Cooper,2014,141 000 km,Diesel,116 CP,1 496 cm3,Fata,Euro 6,Automata,Masina mica,Italia,Da,Da
1377,Audi A4,28101,Audi,A4,2019,70 510 km,Diesel,190 CP,1 968 cm3,,,Automata,Combi,,,
1378,Mercedes-Benz GLC Coupe,49989,Mercedes-Benz,GLC Coupe,2019,76 240 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1379,Volkswagen Golf 1.9 TDI Trendline,5250,Volkswagen,Golf,2008,151 256 km,Diesel,105 CP,1 896 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
1380,Volkswagen Golf,12497,Volkswagen,Golf,2016,145 902 km,Benzina,115 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Germania,,
1381,Audi A8,89768,Audi,A8,2021,35 100 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
1382,Toyota Land Cruiser 2.8l D-4D 204 CP A/T 5 locuri,70733,Toyota,Land Cruiser,2022,10 km,Diesel,204 CP,2 755 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1383,Ford Focus 1.0 EcoBoost Titanium,12399,Ford,Focus,2019,117 000 km,Benzina,125 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,,,
1384,Opel Astra 1.6 Cosmo,4300,Opel,Astra,2010,138 000 km,Benzina,116 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,Romania,,
1385,Mercedes-Benz G 350 BlueTEC,49900,Mercedes-Benz,G,2012,250 000 km,Diesel,211 CP,2 987 cm3,4x4 (automat),Euro 5,Automata,SUV,,,Da
1386,Nissan Qashqai+2,8900,Nissan,Qashqai+2,2011,271 000 km,Diesel,150 CP,1 995 cm3,,,Automata,SUV,,,
1387,Volkswagen Passat,20852,Volkswagen,Passat,2019,116 320 km,Diesel,190 CP,1 968 cm3,,,Automata,Combi,,,
