,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
505,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
506,Volkswagen ID.4 77 kWh GTX,42999,Volkswagen,ID.4,2022,21 000 km,Electric,299 CP,,4x4 (automat),,Automata,SUV,,,
507,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
508,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
509,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
510,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
511,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
512,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
513,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
514,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
515,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
516,Seat Ateca,17949,Seat,Ateca,2019,163 621 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
517,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
518,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
519,Mercedes-Benz G AMG 63 SW Long Aut.,238000,Mercedes-Benz,G,2021,5 050 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
520,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
521,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
522,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
523,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
524,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
525,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
526,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
527,Ford Focus 1.6 TI-VCT Champions Edition,7550,Ford,Focus,2011,140 000 km,Benzina,125 CP,1 596 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
528,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
529,Volvo V40 D2 94g Kinetic,8550,Volvo,V40,2014,213 296 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,Da
530,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
531,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
532,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
533,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
534,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
535,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
536,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
537,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
538,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
539,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
540,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
541,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
542,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
543,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
544,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
545,Mercedes-Benz GLE Coupe 350 de 4MATIC,110605,Mercedes-Benz,GLE Coupe,2023,3 km,Hibrid,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
546,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
547,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
548,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
549,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
550,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
551,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
552,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
553,Mazda CX-7,6900,Mazda,CX-7,2011,198 460 km,Diesel,173 CP,2 184 cm3,4x4 (manual),,Manuala,SUV,,,Da
554,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
555,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
556,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
557,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
558,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
559,Dacia Duster dCi 110 4WD Prestige,10990,Dacia,Duster,2014,196 701 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
560,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
561,Volvo V40 D2 94g Kinetic,8550,Volvo,V40,2014,213 296 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,Da
562,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
563,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
564,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
565,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
566,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
567,Mercedes-Benz G AMG 63 SW Long Aut.,238000,Mercedes-Benz,G,2021,5 050 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
568,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
569,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
570,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
571,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
572,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
573,Dacia Duster dCi 110 4WD Prestige,10990,Dacia,Duster,2014,196 701 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
574,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
575,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
576,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
577,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
578,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
579,Mazda CX-7,6900,Mazda,CX-7,2011,198 460 km,Diesel,173 CP,2 184 cm3,4x4 (manual),,Manuala,SUV,,,Da
580,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
581,Mercedes-Benz G AMG 63 SW Long Aut.,238000,Mercedes-Benz,G,2021,5 050 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
582,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
583,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
584,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
585,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
586,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
587,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
588,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
589,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
590,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
591,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
592,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
593,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
594,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
595,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
596,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
597,Volkswagen Golf 1.2 TSI BlueMotion Technology Comfortline,7400,Volkswagen,Golf,2013,207 646 km,Benzina,105 CP,1 197 cm3,,,Manuala,Combi,,,
598,Renault Kadjar Energy dCi 110 EDC COLLECTION,13390,Renault,Kadjar,2016,179 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
599,Toyota Prius Plug-in Hybrid Executive,18326,Toyota,Prius,2019,200 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Spania,Da,Da
600,Volkswagen Passat Variant 2.0 TDI DSG Highline,14000,Volkswagen,Passat,2018,218 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
601,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
602,Ford Focus 1.6 TI-VCT Champions Edition,7550,Ford,Focus,2011,140 000 km,Benzina,125 CP,1 596 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
603,Renault Megane 1.6 16V 100 J'taime,6990,Renault,Megane,2013,154 000 km,Benzina,100 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
604,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
605,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
606,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
607,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
608,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
609,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
610,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
611,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
612,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
613,Toyota Prius Plug-in Hybrid Executive,18326,Toyota,Prius,2019,200 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Spania,Da,Da
614,Volkswagen Passat Variant 2.0 TDI DSG Highline,14000,Volkswagen,Passat,2018,218 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
615,BMW X5 xDrive30d AT MHEV,111980,BMW,X5,2023,20 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
616,Mercedes-Benz GLE Coupe 350 de 4MATIC,110605,Mercedes-Benz,GLE Coupe,2023,3 km,Hibrid,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
617,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
618,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
619,Dacia Duster dCi 110 4WD Prestige,10990,Dacia,Duster,2014,196 701 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
620,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
621,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
622,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
623,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
624,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
625,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
626,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
627,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
628,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
629,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
630,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
631,Toyota Prius Plug-in Hybrid Executive,18326,Toyota,Prius,2019,200 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Spania,Da,Da
632,Volkswagen Passat Variant 2.0 TDI DSG Highline,14000,Volkswagen,Passat,2018,218 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
633,Volkswagen Tiguan 2.0 TDI SCR 4MOTION (BlueMotion Techn.) DSG Highline,19450,Volkswagen,Tiguan,2017,220 053 km,Diesel,240 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Danemarca,,Da
634,Mercedes-Benz GLE Coupe 350 de 4MATIC,110605,Mercedes-Benz,GLE Coupe,2023,3 km,Hibrid,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
635,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
636,Ford Focus 1.6 TI-VCT Champions Edition,7550,Ford,Focus,2011,140 000 km,Benzina,125 CP,1 596 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
637,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
638,Renault Megane 1.6 16V 100 J'taime,6990,Renault,Megane,2013,154 000 km,Benzina,100 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
639,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
640,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
641,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
642,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
643,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
644,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
645,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
646,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
647,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
648,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
649,Toyota Prius Plug-in Hybrid Executive,18326,Toyota,Prius,2019,200 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Spania,Da,Da
650,Volkswagen Tiguan 2.0 TDI SCR 4MOTION (BlueMotion Techn.) DSG Highline,19450,Volkswagen,Tiguan,2017,220 053 km,Diesel,240 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Danemarca,,Da
651,BMW X5 xDrive30d AT MHEV,111980,BMW,X5,2023,20 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
652,Mercedes-Benz GLE Coupe 350 de 4MATIC,110605,Mercedes-Benz,GLE Coupe,2023,3 km,Hibrid,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
653,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
654,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
655,Renault Megane 1.6 16V 100 J'taime,6990,Renault,Megane,2013,154 000 km,Benzina,100 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
656,Dacia Duster dCi 110 4WD Prestige,10990,Dacia,Duster,2014,196 701 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
657,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
658,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
659,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
660,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
661,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
662,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
663,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
664,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
665,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
666,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
667,Volkswagen Golf 1.2 TSI BlueMotion Technology Comfortline,7400,Volkswagen,Golf,2013,207 646 km,Benzina,105 CP,1 197 cm3,,,Manuala,Combi,,,
668,Renault Kadjar Energy dCi 110 EDC COLLECTION,13390,Renault,Kadjar,2016,179 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
669,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
670,Toyota Prius Plug-in Hybrid Executive,18326,Toyota,Prius,2019,200 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Spania,Da,Da
671,Mercedes-Benz C,2800,Mercedes-Benz,C,2006,300 000 km,Diesel,150 CP,2 148 cm3,,,Automata,Combi,,,
672,BMW X5 xDrive30d AT MHEV,111980,BMW,X5,2023,20 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
673,Mercedes-Benz GLE Coupe 350 de 4MATIC,110605,Mercedes-Benz,GLE Coupe,2023,3 km,Hibrid,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
