,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
1217,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1218,Skoda Fabia Combi 1.0 MPI,6999,Skoda,Fabia,2017,264 000 km,Benzina,75 CP,999 cm3,Fata,Euro 6,Manuala,Combi,Polonia,Da,Da
1219,Mercedes-Benz E 300 de T 9G-TRONIC AMG Line,42199,Mercedes-Benz,E,2021,157 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6d-Temp,Automata,Sedan,Germania,Da,Da
1220,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1221,Skoda Superb Combi 1.6 TDI Ambition,14950,Skoda,Superb,2018,192 500 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
1222,Nissan Qashqai 1.6 Visia,7200,Nissan,Qashqai,2008,168 000 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,SUV,Austria,Da,
1223,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1224,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1225,Citroën C4 1.6 HDI 16V SX,4690,Citroën,C4,2011,218 000 km,Diesel,110 CP,1 560 cm3,Fata,,Manuala,Compacta,,,
1226,Opel Insignia 2.0 CDTI Selection,5490,Opel,Insignia,2013,196 000 km,Diesel,130 CP,1 956 cm3,Fata,,Manuala,Combi,,,
1227,Audi A5 Sportback 2.0 TDI Multitronic,13990,Audi,A5,2014,168 000 km,Diesel,177 CP,1 968 cm3,Fata,,Automata,Sedan,,,
1228,Honda CR-V 2.0i-VTEC Comfort,4499,Honda,CR-V,2008,352 000 km,Benzina,150 CP,1 997 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
1229,Renault Kadjar,12750,Renault,Kadjar,2019,179 858 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,,Da
1230,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1231,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1232,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1233,Mercedes-Benz E 300 de T 9G-TRONIC AMG Line,42199,Mercedes-Benz,E,2021,157 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6d-Temp,Automata,Sedan,Germania,Da,Da
1234,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1235,Citroën C4 Picasso 1.6 e-HDi FAP EGS6 Exclusive,6900,Citroën,C4 Picasso,2012,109 000 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
1236,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1237,Nissan Qashqai 1.6 Visia,7200,Nissan,Qashqai,2008,168 000 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,SUV,Austria,Da,
1238,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1239,Porsche Cayenne Diesel Platinum Edition,32950,Porsche,Cayenne,2015,174 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1240,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1241,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1242,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1243,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik Elegance,45000,Volkswagen,Touareg,2020,61 000 km,Diesel,231 CP,2 967 cm3,,,Automata,SUV,,,
1244,Citroën C4 1.6 HDI 16V SX,4690,Citroën,C4,2011,218 000 km,Diesel,110 CP,1 560 cm3,Fata,,Manuala,Compacta,,,
1245,BMW Seria 3 318d Touring Aut. Blue Performance Sport Line,5990,BMW,Seria 3,2009,218 000 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Combi,,,
1246,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1247,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1248,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1249,Skoda Superb Combi 1.6 TDI Ambition,14950,Skoda,Superb,2018,192 500 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
1250,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1251,Porsche Cayenne Diesel Platinum Edition,32950,Porsche,Cayenne,2015,174 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1252,Opel Mokka 1.6 CDTI ecoFLEX Start/Stop 4x4 Color Innovation,9390,Opel,Mokka,2016,194 000 km,Diesel,136 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
1253,Citroën C4 1.6 HDI 16V SX,4690,Citroën,C4,2011,218 000 km,Diesel,110 CP,1 560 cm3,Fata,,Manuala,Compacta,,,
1254,BMW Seria 3 318d Touring Aut. Blue Performance Sport Line,5990,BMW,Seria 3,2009,218 000 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Combi,,,
1255,Audi A5 Sportback 2.0 TDI Multitronic,13990,Audi,A5,2014,168 000 km,Diesel,177 CP,1 968 cm3,Fata,,Automata,Sedan,,,
1256,Hyundai ix35 2.0 CRDI Low 2WD GL,8999,Hyundai,ix35,2010,287 000 km,Diesel,136 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Polonia,Da,Da
1257,BMW Seria 7 750d xDrive,68500,BMW,Seria 7,2020,83 525 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1258,Skoda Karoq 1.6 TDI DSG Style,14800,Skoda,Karoq,2018,198 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1259,Renault Kadjar,12750,Renault,Kadjar,2019,179 858 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,,Da
1260,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1261,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1262,Volkswagen Golf 1.4 Trendline,6499,Volkswagen,Golf,2010,195 000 km,Benzina,80 CP,1 390 cm3,Fata,Euro 5,Manuala,Compacta,,Da,Da
1263,Skoda RAPID Spaceback 1.4 TDI (Green tec) Cool Edition,7700,Skoda,RAPID,2015,200 774 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
1264,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1265,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1266,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1267,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1268,BMW X6 xDrive40d,20500,BMW,X6,2012,170 000 km,Diesel,306 CP,2 993 cm3,,,Automata,SUV,,,
1269,Opel Mokka 1.6 CDTI ecoFLEX Start/Stop 4x4 Color Innovation,9390,Opel,Mokka,2016,194 000 km,Diesel,136 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
1270,Mazda CX-5 CD184 4x4 Revolution Top,9690,Mazda,CX-5,2013,218 000 km,Diesel,184 CP,2 191 cm3,4x4 (automat),,Manuala,SUV,,,
1271,BMW Seria 7 750d xDrive,68500,BMW,Seria 7,2020,83 525 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1272,Renault ZOE,14999,Renault,ZOE,2019,57 000 km,Electric,108 CP,,Fata,Euro 6,Automata,Masina de oras,Romania,Da,Da
1273,Honda CR-V 2.0i-VTEC Comfort,4499,Honda,CR-V,2008,352 000 km,Benzina,150 CP,1 997 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
1274,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1275,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1276,Audi Q3,28900,Audi,Q3,2019,129 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6d-Temp,Automata,SUV,,,Da
1277,Skoda RAPID Spaceback 1.4 TDI (Green tec) Cool Edition,7700,Skoda,RAPID,2015,200 774 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
1278,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1279,Citroën C4 Picasso 1.6 e-HDi FAP EGS6 Exclusive,6900,Citroën,C4 Picasso,2012,109 000 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
1280,Volkswagen Eos 1.4 TSI,3750,Volkswagen,Eos,2009,161 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Cabrio,,,
1281,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1282,Nissan Qashqai 1.6 Visia,7200,Nissan,Qashqai,2008,168 000 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,SUV,Austria,Da,
1283,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1284,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1285,Mazda CX-5 CD184 4x4 Revolution Top,9690,Mazda,CX-5,2013,218 000 km,Diesel,184 CP,2 191 cm3,4x4 (automat),,Manuala,SUV,,,
1286,Citroën C4 1.6 HDI 16V SX,4690,Citroën,C4,2011,218 000 km,Diesel,110 CP,1 560 cm3,Fata,,Manuala,Compacta,,,
1287,BMW Seria 7 750d xDrive,68500,BMW,Seria 7,2020,83 525 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1288,Skoda Karoq 1.6 TDI DSG Style,14800,Skoda,Karoq,2018,198 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1289,Honda CR-V 2.0i-VTEC Comfort,4499,Honda,CR-V,2008,352 000 km,Benzina,150 CP,1 997 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
1290,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1291,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1292,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1293,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1294,Citroën C4 Picasso 1.6 e-HDi FAP EGS6 Exclusive,6900,Citroën,C4 Picasso,2012,109 000 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
1295,Volkswagen Eos 1.4 TSI,3750,Volkswagen,Eos,2009,161 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Cabrio,,,
1296,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1297,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1298,Porsche Cayenne Diesel Platinum Edition,32950,Porsche,Cayenne,2015,174 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1299,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1300,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1301,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1302,Hyundai ix35 2.0 CRDI Low 2WD GL,8999,Hyundai,ix35,2010,287 000 km,Diesel,136 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Polonia,Da,Da
1303,Renault Kadjar,12750,Renault,Kadjar,2019,179 858 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,,Da
1304,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1305,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1306,Audi Q3,28900,Audi,Q3,2019,129 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6d-Temp,Automata,SUV,,,Da
1307,Skoda Fabia Combi 1.0 MPI,6999,Skoda,Fabia,2017,264 000 km,Benzina,75 CP,999 cm3,Fata,Euro 6,Manuala,Combi,Polonia,Da,Da
1308,Skoda RAPID Spaceback 1.4 TDI (Green tec) Cool Edition,7700,Skoda,RAPID,2015,200 774 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
1309,Mercedes-Benz E 300 de T 9G-TRONIC AMG Line,42199,Mercedes-Benz,E,2021,157 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6d-Temp,Automata,Sedan,Germania,Da,Da
1310,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1311,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1312,Nissan Qashqai 1.6 Visia,7200,Nissan,Qashqai,2008,168 000 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,SUV,Austria,Da,
1313,Porsche Cayenne Diesel Platinum Edition,32950,Porsche,Cayenne,2015,174 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1314,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1315,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1316,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1317,BMW X6 xDrive40d,20500,BMW,X6,2012,170 000 km,Diesel,306 CP,2 993 cm3,,,Automata,SUV,,,
1318,Renault ZOE,14999,Renault,ZOE,2019,57 000 km,Electric,108 CP,,Fata,Euro 6,Automata,Masina de oras,Romania,Da,Da
1319,Skoda Karoq 1.6 TDI DSG Style,14800,Skoda,Karoq,2018,198 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1320,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1321,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1322,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1323,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1324,Skoda Fabia Combi 1.0 MPI,6999,Skoda,Fabia,2017,264 000 km,Benzina,75 CP,999 cm3,Fata,Euro 6,Manuala,Combi,Polonia,Da,Da
1325,Volkswagen Golf 1.4 Trendline,6499,Volkswagen,Golf,2010,195 000 km,Benzina,80 CP,1 390 cm3,Fata,Euro 5,Manuala,Compacta,,Da,Da
1326,Mercedes-Benz E 300 de T 9G-TRONIC AMG Line,42199,Mercedes-Benz,E,2021,157 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6d-Temp,Automata,Sedan,Germania,Da,Da
1327,Citroën C4 Picasso 1.6 e-HDi FAP EGS6 Exclusive,6900,Citroën,C4 Picasso,2012,109 000 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
1328,Volkswagen Eos 1.4 TSI,3750,Volkswagen,Eos,2009,161 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Cabrio,,,
1329,Volkswagen Beetle 2.0 TSI DSG6 Sport,9990,Volkswagen,Beetle,2012,164 000 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Masina mica,,,
1330,Skoda Superb Combi 1.6 TDI Ambition,14950,Skoda,Superb,2018,192 500 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
1331,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1332,Opel Mokka 1.6 CDTI ecoFLEX Start/Stop 4x4 Color Innovation,9390,Opel,Mokka,2016,194 000 km,Diesel,136 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
1333,Opel Insignia 2.0 CDTI Selection,5490,Opel,Insignia,2013,196 000 km,Diesel,130 CP,1 956 cm3,Fata,,Manuala,Combi,,,
1334,Volkswagen Sharan 2.0 TDI BlueMotion Technology Highline,10900,Volkswagen,Sharan,2013,290 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,Monovolum,,,
1335,Citroën DS5,10490,Citroën,DS5,2014,195 000 km,Diesel,163 CP,1 997 cm3,Fata,Euro 6,Automata,Compacta,Franta,Da,Da
1336,Audi A6 Avant 2.0 TDI ultra,15850,Audi,A6,2018,161 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6c,Manuala,Combi,Germania,Da,Da
1337,BMW Seria 7 750d xDrive,68500,BMW,Seria 7,2020,83 525 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1338,Renault ZOE,14999,Renault,ZOE,2019,57 000 km,Electric,108 CP,,Fata,Euro 6,Automata,Masina de oras,Romania,Da,Da
1339,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1340,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1341,Audi Q3,28900,Audi,Q3,2019,129 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6d-Temp,Automata,SUV,,,Da
1342,Mercedes-Benz E 300 de T 9G-TRONIC AMG Line,42199,Mercedes-Benz,E,2021,157 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6d-Temp,Automata,Sedan,Germania,Da,Da
1343,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1344,Volkswagen Eos 1.4 TSI,3750,Volkswagen,Eos,2009,161 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Cabrio,,,
1345,Porsche Cayenne Diesel Platinum Edition,32950,Porsche,Cayenne,2015,174 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1346,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1347,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1348,Volvo XC 40 D4 AWD Inscription,25200,Volvo,XC 40,2018,190 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,,Da,Da
1349,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik Elegance,45000,Volkswagen,Touareg,2020,61 000 km,Diesel,231 CP,2 967 cm3,,,Automata,SUV,,,
1350,Audi A4 Avant 35 TDI S tronic design,16990,Audi,A4,2019,199 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,,
1351,Citroën DS5,10490,Citroën,DS5,2014,195 000 km,Diesel,163 CP,1 997 cm3,Fata,Euro 6,Automata,Compacta,Franta,Da,Da
1352,BMW Seria 7 750d xDrive,68500,BMW,Seria 7,2020,83 525 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1353,Skoda Karoq 1.6 TDI DSG Style,14800,Skoda,Karoq,2018,198 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1354,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1355,BMW Seria 6 640d xDrive Gran Coupe,21950,BMW,Seria 6,2014,199 000 km,Diesel,313 CP,2 993 cm3,4x4 (manual),,Automata,Sedan,,,
1356,Volkswagen Golf 1.4 Trendline,6499,Volkswagen,Golf,2010,195 000 km,Benzina,80 CP,1 390 cm3,Fata,Euro 5,Manuala,Compacta,,Da,Da
1357,Skoda RAPID Spaceback 1.4 TDI (Green tec) Cool Edition,7700,Skoda,RAPID,2015,200 774 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
1358,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2013,144 321 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
1359,Citroën C4 Picasso 1.6 e-HDi FAP EGS6 Exclusive,6900,Citroën,C4 Picasso,2012,109 000 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
1360,Skoda Superb Combi 1.6 TDI Ambition,14950,Skoda,Superb,2018,192 500 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
1361,Nissan Qashqai 1.6 Visia,7200,Nissan,Qashqai,2008,168 000 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,SUV,Austria,Da,
1362,Seat Altea,4500,Seat,Altea,2010,170 000 km,Benzina,85 CP,1 390 cm3,Fata,,Manuala,Combi,Germania,,Da
1363,Volvo S40,4750,Volvo,S40,2009,240 000 km,Diesel,136 CP,1 984 cm3,,,Manuala,Sedan,,,
1364,Renault Megane,10800,Renault,Megane,2018,83 000 km,Benzina,130 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
1365,Audi A6 Avant 2.0 TDI ultra,15850,Audi,A6,2018,161 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6c,Manuala,Combi,Germania,Da,Da
1366,Hyundai ix35 2.0 CRDI Low 2WD GL,8999,Hyundai,ix35,2010,287 000 km,Diesel,136 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Polonia,Da,Da
1367,Skoda Karoq 1.6 TDI DSG Style,14800,Skoda,Karoq,2018,198 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1368,Honda CR-V 2.0i-VTEC Comfort,4499,Honda,CR-V,2008,352 000 km,Benzina,150 CP,1 997 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
1369,Renault Kadjar,12750,Renault,Kadjar,2019,179 858 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,,Da
1370,Mazda 3 Sport 1.6 CE,2850,Mazda,3,2009,156 000 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,Da,
1371,Audi A4 Avant 2.0 TDI S tronic Sport,19803,Audi,A4,2018,147 770 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
1372,Ford Fiesta 1.3i Comfort,2250,Ford,Fiesta,2006,115 000 km,Benzina,70 CP,1 299 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1373,Audi Q3,28900,Audi,Q3,2019,129 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6d-Temp,Automata,SUV,,,Da
1374,Skoda Fabia Combi 1.0 MPI,6999,Skoda,Fabia,2017,264 000 km,Benzina,75 CP,999 cm3,Fata,Euro 6,Manuala,Combi,Polonia,Da,Da
1375,Skoda RAPID Spaceback 1.4 TDI (Green tec) Cool Edition,7700,Skoda,RAPID,2015,200 774 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
