,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
1213,Ford Mondeo 2.0 TDCi Aut. Titanium,20500,Ford,Mondeo,2019,97 344 km,Diesel,190 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,,,
1214,BMW X1 xDrive18d,7500,BMW,X1,2010,291 680 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Germania,,Da
1215,Renault Megane Sedan 1.5dCi Expression,4000,Renault,Megane,2008,85 577 km,Diesel,105 CP,1 461 cm3,Fata,Euro 4,Manuala,Sedan,Romania,,
1216,Dacia Logan Stepway MCV 0.9 TCe Easy-R,9900,Dacia,Logan Stepway,2018,140 000 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Automata,Combi,Romania,Da,Da
1217,Opel Corsa 1.4 Easytronic (ecoFLEX) Start/Stop Edition,7990,Opel,Corsa,2017,160 000 km,Benzina,90 CP,1 398 cm3,Fata,Euro 6,Automata,Masina de oras,Germania,Da,Da
1218,Skoda Citigo 1.0 MPI Automatik,8550,Skoda,Citigo,2014,26 000 km,Benzina,60 CP,999 cm3,Fata,Euro 5,Automata,Masina de oras,Germania,Da,Da
1219,Audi Q3 2.0 TDI quattro S tronic,20999,Audi,Q3,2018,151 004 km,Diesel,149 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
1220,Fiat Ducato,18999,Fiat,Ducato,2018,200 906 km,Diesel,120 CP,2 287 cm3,,,Manuala,Combi,Romania,Da,
1221,Audi Q3 2.0 TDI,14700,Audi,Q3,2013,85 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,SUV,Italia,Da,Da
1222,Volkswagen Amarok,29738,Volkswagen,Amarok,2017,163 884 km,Diesel,224 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1223,Dacia Logan MCV 0.9 TCe 90 CP,7499,Dacia,Logan,2016,198 000 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Combi,Olanda,Da,Da
1224,BMW Seria 8 840d xDrive Gran Coupe,69800,BMW,Seria 8,2020,94 000 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,Coupe,Germania,Da,Da
1225,Dacia Duster Blue dCi 115 4X4 Expression,22907,Dacia,Duster,2023,1 km,Diesel,115 CP,1 461 cm3,4x4 (automat),Euro 6,Manuala,SUV,Romania,,Da
1226,Land Rover Freelander,5990,Land Rover,Freelander,2010,223 000 km,Diesel,150 CP,2 179 cm3,,,Manuala,SUV,,,
1227,Toyota Proace,21000,Toyota,Proace,2020,134 200 km,Diesel,102 CP,1 499 cm3,Fata,,Manuala,Monovolum,,,
1228,Renault Captur ENERGY TCe Zen,10300,Renault,Captur,2018,170 000 km,Benzina,120 CP,1 197 cm3,Fata,Euro 6,Manuala,SUV,,Da,Da
1229,Ford Kuga 2.0 TDCi Powershift 4WD Titanium,9000,Ford,Kuga,2014,230 000 km,Diesel,140 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
1230,Ford Focus 1.6 TDCi DPF Trend,5590,Ford,Focus,2013,196 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
1231,Opel Corsa 1.3 CDTI DPF EcoFLEX Innovation,3999,Opel,Corsa,2012,224 000 km,Diesel,95 CP,1 248 cm3,,,Manuala,Masina mica,,,
1232,Audi Q8 3.0 50 TDI quattro Tiptronic,65450,Audi,Q8,2019,95 000 km,Diesel,285 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
1233,Audi A7 3.0 TDI quattro tiptronic sport selection,18650,Audi,A7,2013,210 775 km,Diesel,313 CP,2 967 cm3,,,Automata,Sedan,,,
1234,Volkswagen Multivan,15900,Volkswagen,Multivan,2010,390 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,Monovolum,,,
1235,Skoda Superb 2.0 TDI Elegance,8490,Skoda,Superb,2010,180 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,Da
1236,BMW Seria 6 640d xDrive,29990,BMW,Seria 6,2017,148 000 km,Diesel,313 CP,2 993 cm3,,,Automata,Coupe,,,
1237,Mazda CX-5 SKYACTIV-D 175 Drive AWD Sports-Line,13900,Mazda,CX-5,2016,189 000 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,
1238,Volkswagen Transporter Multivan DSG Highline,16500,Volkswagen,Transporter,2015,239 532 km,Diesel,180 CP,1 968 cm3,,,Automata,Monovolum,,,
1239,Mercedes-Benz CLA,38068,Mercedes-Benz,CLA,2020,66 495 km,Diesel,190 CP,1 950 cm3,Fata,,Automata,Sedan,,,
1240,Hyundai Tucson 1.6 l 150 CP 2WD 6MT,22790,Hyundai,Tucson,2022,7 km,Benzina,150 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
1241,Volkswagen Golf 1.4 TSI ACT BlueMotion Technology DSG Highline,9990,Volkswagen,Golf,2014,218 000 km,Benzina,140 CP,1 395 cm3,Fata,,Automata,Combi,,,
1242,Ford Transit Connect,3000,Ford,Transit Connect,2005,181 000 km,Diesel,75 CP,1 753 cm3,,,Manuala,Compacta,,,
1243,Ford Focus 2.0 TDCi Titanium,8500,Ford,Focus,2015,236 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Manuala,Combi,,,
1244,Volvo V60 D2 Geartronic Powershift Edition,8700,Volvo,V60,2015,225 800 km,Diesel,115 CP,1 560 cm3,,,Automata,Combi,,,
1245,Dacia Logan ECO-G 100 MT6 Expression,15993,Dacia,Logan,2023,1 km,Benzina + GPL,100 CP,999 cm3,,Euro 6,Manuala,Sedan,Romania,,Da
1246,Mercedes-Benz GLB 200 4MATIC Aut.,48195,Mercedes-Benz,GLB,2021,4 100 km,Benzina,163 CP,1 332 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1247,Mercedes-Benz S,160650,Mercedes-Benz,S,2023,1 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6b,Automata,Sedan,,,Da
1248,Volkswagen Passat Variant 2.0 TDI Blue TDI DSG,9999,Volkswagen,Passat,2011,240 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Finlanda,Da,Da
1249,Renault Kadjar,24680,Renault,Kadjar,2020,50 000 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1250,Renault Megane 1.5 dCi Expression,6900,Renault,Megane,2015,183 900 km,Diesel,95 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,Franta,,
1251,Dacia Dokker 1.5 dCi 75 CP Laureate,6900,Dacia,Dokker,2014,133 851 km,Diesel,75 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,,Da,
1252,Volkswagen Tiguan 2.0 TDI 4Motion DSG Track & Field,13999,Volkswagen,Tiguan,2014,222 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
1253,Audi A6 Avant 2.0 TFSI quattro S tronic,15500,Audi,A6,2015,229 000 km,Benzina,252 CP,1 984 cm3,,,Automata,Sedan,,,
1254,Mercedes-Benz GLE 400 d 4Matic 9G-TRONIC AMG Line,65000,Mercedes-Benz,GLE,2019,158 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1255,Bentley Continental GT V8 S,115000,Bentley,Continental,2016,28 000 km,Benzina,528 CP,3 993 cm3,,,Automata,Coupe,,,
1256,BMW Seria 3 318d Touring Blue Performance Modern Line,13800,BMW,Seria 3,2017,154 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,Belgia,,Da
1257,Renault Megane,8250,Renault,Megane,2017,250 000 km,Benzina + GPL,116 CP,1 598 cm3,,,Manuala,Sedan,,,
1258,Volkswagen Golf Plus,5990,Volkswagen,Golf Plus,2012,190 000 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
1259,Volkswagen Golf 2.0 TDI BlueMotion Technology Highline,5590,Volkswagen,Golf,2011,233 417 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Combi,,,
1260,Opel Insignia 2.0 CDTI Sports Tourer,3900,Opel,Insignia,2010,241 000 km,Diesel,160 CP,1 956 cm3,Fata,Euro 5,Manuala,Combi,,,Da
1261,Seat Exeo ST 1.8 TSI 160 CP Style,5890,Seat,Exeo,2012,200 000 km,Benzina,160 CP,1 798 cm3,Fata,,Manuala,Combi,,,
1262,Peugeot 508 RXH Hybrid4,10989,Peugeot,508,2015,220 000 km,Hibrid,163 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,Sedan,Belgia,Da,Da
1263,Dacia Logan TCe 90 MT6 Expression,15600,Dacia,Logan,2023,1 km,Benzina,90 CP,999 cm3,,Euro 6,Manuala,Sedan,Romania,,Da
1264,Toyota Auris 1.3 Dual VVT-i Terra,12988,Toyota,Auris,2018,40 000 km,Benzina,99 CP,1 329 cm3,Fata,Euro 6d,Manuala,Compacta,Romania,Da,Da
1265,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,24900,Skoda,Kodiaq,2017,167 200 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
1266,Toyota C-HR 2.0 HSD 184 CP 4x2 CVT Style,24990,Toyota,C-HR,2020,37 000 km,Hibrid,152 CP,1 987 cm3,Fata,Euro 6,Automata,SUV,Turcia,Da,Da
1267,Ford Fiesta 1.6 TDCi,3999,Ford,Fiesta,2010,223 780 km,Diesel,90 CP,1 560 cm3,Fata,Euro 5,Manuala,Masina de oras,,,Da
1268,Hyundai Getz F/L 1.4 SOHC 5 DR GL COMFORT,2489,Hyundai,Getz,2007,180 000 km,Benzina,97 CP,1 399 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
1269,Alfa Romeo Stelvio 2.2 Diesel 16V AT8 Q4 Lusso Ti,23989,Alfa Romeo,Stelvio,2019,100 000 km,Diesel,210 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
1270,Audi Q3 2.0 TDI Quattro Stronic,24489,Audi,Q3,2018,130 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Belgia,Da,Da
1271,Audi A5 Sportback 2.0 TDI quattro S tronic,26989,Audi,A5,2018,90 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Belgia,Da,Da
1272,Volkswagen Sharan,18750,Volkswagen,Sharan,2017,183 800 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Monovolum,Franta,Da,Da
1273,Dacia Logan 1.5 Blue dCi SL Prestige PLUS,8489,Dacia,Logan,2019,150 000 km,Diesel,95 CP,1 461 cm3,Fata,Euro 6d,Manuala,Sedan,Romania,Da,Da
1274,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,24900,Skoda,Kodiaq,2017,167 200 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
1275,Volkswagen Sharan 2.0 TDI BlueMotion Technology Comfortline,10300,Volkswagen,Sharan,2012,220 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
1276,Jeep Altul,4499,Jeep,Altul,2008,228 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
1277,BMW X4 xDrive20d,36890,BMW,X4,2019,139 555 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,
1278,Alfa Romeo Stelvio 2.2 Diesel 16V AT8 Q4 Lusso Ti,23989,Alfa Romeo,Stelvio,2019,100 000 km,Diesel,210 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
1279,Volkswagen Sharan,18750,Volkswagen,Sharan,2017,183 800 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Monovolum,Franta,Da,Da
1280,BMW X6 M M50d,78700,BMW,X6 M,2020,112 000 km,Diesel,400 CP,2 993 cm3,,,Automata,SUV,,,
1281,Renault Megane Estate 1.5 dCI Zen,8990,Renault,Megane,2017,205 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,Compacta,Franta,,
1282,Volkswagen Golf Sportsvan 1.6 TDI BlueMotion Technology Lounge,9250,Volkswagen,Golf Sportsvan,2016,205 000 km,Diesel,110 CP,1 598 cm3,Fata,,Manuala,Monovolum,,,
1283,Renault Megane II Estate 1.5 dCi Expression,5989,Renault,Megane,2012,160 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Belgia,Da,Da
1284,Aston Martin DBX Standard,299999,Aston Martin,DBX,2022,6 100 km,Benzina,707 CP,3 982 cm3,,,Automata,SUV,,,
1285,BMW X5 xDrive30d,49989,BMW,X5,2019,140 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,Romania,Da,Da
1286,Mercedes-Benz Sprinter,22499,Mercedes-Benz,Sprinter,2018,630 000 km,Diesel,163 CP,2 143 cm3,Spate,,Manuala,Monovolum,,,
1287,Dacia Duster 1.5 dCi 4WD Comfort,13600,Dacia,Duster,2018,139 023 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,
1288,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,9950,Opel,Astra,2018,145 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Sedan,Olanda,,Da
1289,BMW X5 xDrive40d MHEV,98969,BMW,X5,2022,15 900 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1290,BMW X5 xDrive30d,29500,BMW,X5,2015,187 947 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1291,Audi A4 2.0 TDI ultra S tronic,24990,Audi,A4,2018,126 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Olanda,,
1292,Smart Fortwo coupe twinamic,11376,Smart,Fortwo,2019,53 000 km,Benzina,71 CP,999 cm3,,Euro 6,Automata,Compacta,Germania,,Da
1293,Mercedes-Benz G AMG 63 SW Long Aut.,229888,Mercedes-Benz,G,2022,9 814 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1294,Toyota RAV4 2.5 Hybrid VVT-iE 4x2 Exclusive,29900,Toyota,RAV4,2019,78 000 km,Hibrid,178 CP,2 487 cm3,,Euro 6,Automata,SUV,Cehia,,
1295,Mercedes-Benz GLA 200 d 4Matic 8G-DCT,35900,Mercedes-Benz,GLA,2021,67 000 km,Diesel,150 CP,1 950 cm3,,,Automata,Masina de oras,,,
1296,Audi A6 2.0 TFSI Multitronic,8500,Audi,A6,2009,188 725 km,Benzina,170 CP,1 984 cm3,,,Automata,Sedan,,,
1297,Mercedes-Benz Vito 113 CDI Lang SHUTTLE,9200,Mercedes-Benz,Vito,2014,224 071 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Manuala,Monovolum,Germania,,
1298,Renault Laguna 2.0dCi Privilege,4989,Renault,Laguna,2008,180 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 4,Manuala,Sedan,Belgia,Da,Da
1299,Skoda Octavia 1.5 TSI Style,22500,Skoda,Octavia,2021,89 900 km,Benzina,150 CP,1 498 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
1300,Volvo XC 60 D3 Aut. Momentum,11999,Volvo,XC 60,2011,198 612 km,Diesel,163 CP,1 984 cm3,Fata,Euro 5a,Automata,SUV,Belgia,Da,Da
1301,Audi A6 Allroad quattro 3.0 TDI S tronic DPF,13800,Audi,A6 Allroad,2013,261 000 km,Diesel,204 CP,2 967 cm3,,,Automata,Combi,,,
1302,Skoda Octavia,8700,Skoda,Octavia,2016,109 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,,,
1303,Audi RS6 Avant 4.0 TFSI quattro tiptronic performance,139000,Audi,RS6,2022,38 000 km,Benzina,630 CP,3 996 cm3,4x4 (manual),Euro 6d,Automata,Combi,Germania,Da,Da
1304,Smart Fortwo 52 kW passion,9500,Smart,Fortwo,2015,63 700 km,Benzina,71 CP,999 cm3,Spate,,Manuala,Coupe,,,
1305,Volkswagen Golf,4800,Volkswagen,Golf,2010,260 000 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
1306,Audi A8 3.0 50 TDI quattro Tiptronic,46500,Audi,A8,2018,108 000 km,Diesel,285 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
1307,Ford Fiesta 1.0 EcoBoost S&S Aut. TITANIUM,11600,Ford,Fiesta,2017,50 400 km,Benzina,100 CP,998 cm3,,Euro 6d,Automata,Masina de oras,,,
1308,Volkswagen Golf 1.4 TSI BlueMotion Technology DSG Comfortline,10990,Volkswagen,Golf,2014,216 000 km,Benzina,122 CP,1 395 cm3,Fata,,Automata,Compacta,,,
1309,Skoda Kodiaq 2.0 TDI DSG,25600,Skoda,Kodiaq,2018,145 471 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Belgia,Da,Da
1310,Opel Mokka 1.2 Turbo Start/Stop Aut. GS Line,23900,Opel,Mokka,2023,2 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
1311,Nissan Juke,17990,Nissan,Juke,2019,32 900 km,Benzina,113 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1312,Nissan Juke,20509,Nissan,Juke,2019,16 045 km,Benzina,117 CP,999 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1313,Nissan Juke,20990,Nissan,Juke,2020,22 166 km,Benzina,117 CP,999 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1314,Nissan Juke,23770,Nissan,Juke,2021,55 km,Benzina,117 CP,999 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
1315,Volkswagen ARTEON,31989,Volkswagen,ARTEON,2019,95 690 km,Diesel,191 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1316,Jaguar E-Pace,28450,Jaguar,E-Pace,2019,52 900 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1317,Volkswagen Passat,27799,Volkswagen,Passat,2019,54 500 km,Diesel,191 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,Da
1318,Volkswagen ARTEON,38990,Volkswagen,ARTEON,2019,43 500 km,Diesel,191 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
1319,Mercedes-Benz GLC Coupe 200 4MATIC,46850,Mercedes-Benz,GLC Coupe,2019,19 000 km,Benzina,197 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
1320,Audi A5 Sportback 2.0 TDI clean diesel Multitronic,20990,Audi,A5,2017,214 000 km,Diesel,190 CP,1 968 cm3,,,Automata,Sedan,,,
1321,Volvo V60 Cross Country D4 AWD Geartronic Summum,18999,Volvo,V60,2017,205 205 km,Diesel,190 CP,2 400 cm3,4x4 (automat),Euro 6,Automata,Combi,Franta,,Da
1322,Ford Fiesta 1.5 TDCi Trend,7950,Ford,Fiesta,2020,176 000 km,Diesel,85 CP,1 498 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,
1323,Audi A4,23498,Audi,A4,2016,165 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
1324,Ford Focus,14900,Ford,Focus,2019,170 000 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Manuala,Compacta,Germania,Da,Da
1325,BMW X3 xDrive20d Aut. Luxury Line,26500,BMW,X3,2019,208 100 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
1326,Ford Transit Custom DCIV 270 2.0 TDCI SWB L1H1 Base,15500,Ford,Transit Custom,2018,150 000 km,Diesel,105 CP,1 996 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,Da
1327,Seat Ibiza 1.6 TDI S&S FR,9949,Seat,Ibiza,2018,211 133 km,Diesel,95 CP,1 598 cm3,Fata,Euro 6,Manuala,Masina mica,Olanda,Da,Da
1328,Mercedes-Benz GLA 200 d 4MATIC Aut.,22000,Mercedes-Benz,GLA,2017,67 000 km,Diesel,136 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,
1329,Mercedes-Benz S Maybach Mercedes-Maybach 580 4MATIC MHEV Long,237994,Mercedes-Benz,S Maybach,2023,10 km,Benzina,503 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
1330,BMW Seria 7,141610,BMW,Seria 7,2023,6 750 km,Diesel,300 CP,2 993 cm3,,,Automata,Sedan,,,Da
1331,Renault Captur,17999,Renault,Captur,2022,4 120 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,SUV,,Da,Da
1332,Opel Crossland,11900,Opel,Crossland,2017,84 909 km,Benzina,81 CP,1 199 cm3,Fata,Euro 6,Manuala,Compacta,,,
1333,Mercedes-Benz A 200 MHEV 7G-DCT,42577,Mercedes-Benz,A,2022,6 000 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
1334,BMW Seria 1 118d DPF Edition Sport,5999,BMW,Seria 1,2011,195 300 km,Diesel,143 CP,1 995 cm3,Spate,Euro 5,Manuala,Compacta,,,
1335,Mercedes-Benz C 200 9G-TRONIC AMG Line,59381,Mercedes-Benz,C,2022,1 000 km,Benzina,204 CP,1 496 cm3,Spate,Euro 6d,Automata,Sedan,Germania,,Da
1336,Mercedes-Benz EQS 450 4MATIC,157937,Mercedes-Benz,EQS,2023,3 km,Electric,360 CP,,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
1337,BMW Seria 5 530e Aut. M Sport Edition,27900,BMW,Seria 5,2018,169 800 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,Da
1338,Suzuki SX4,5999,Suzuki,SX4,2011,205 000 km,Benzina + GPL,120 CP,1 586 cm3,4x4 (manual),Euro 5,Manuala,SUV,Romania,Da,Da
1339,Mercedes-Benz C 240 Classic,14990,Mercedes-Benz,C,2001,33 000 km,Benzina,170 CP,2 597 cm3,,,Manuala,Sedan,,,
1340,Opel Antara 2.2 CDTI 4x4 ecoFLEX Start/Stop Design Edition,9900,Opel,Antara,2013,118 000 km,Diesel,163 CP,2 231 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
1341,Porsche Cayenne,52950,Porsche,Cayenne,2018,100 000 km,Benzina,340 CP,2 995 cm3,4x4 (automat),,Automata,SUV,,,
1342,Audi A6 3.0 TDI quattro Stronic,13989,Audi,A6,2013,250 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5b,Automata,Sedan,Belgia,Da,Da
1343,BMW X6 xDrive40d,38000,BMW,X6,2016,125 000 km,Diesel,313 CP,2 993 cm3,,,Automata,SUV,,,
1344,Ford Focus,2999,Ford,Focus,2010,220 000 km,Diesel,109 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,,
1345,Ford Focus 1.5 TDCi Trend,13950,Ford,Focus,2019,23 000 km,Diesel,95 CP,1 498 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
1346,BMW Seria 1 118i,17900,BMW,Seria 1,2020,94 171 km,Benzina,140 CP,1 499 cm3,Fata,Euro 6,Manuala,Compacta,Germania,,Da
1347,Mercedes-Benz C AMG 43 4Matic T 9G-TRONIC,35000,Mercedes-Benz,C,2017,73 750 km,Benzina,367 CP,2 996 cm3,4x4 (manual),Euro 6,Automata,Sedan,Germania,,
1348,Renault Kadjar 1.6 DCI Zen,13982,Renault,Kadjar,2018,228 989 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,,Da,Da
1349,Peugeot 508 SW PureTech 180 EAT8 Allure,19999,Peugeot,508,2020,107 223 km,Benzina,180 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,Da,
1350,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,26900,Skoda,Kodiaq,2018,146 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
1351,Renault Kadjar,14500,Renault,Kadjar,2019,135 000 km,Benzina,140 CP,1 333 cm3,,,Automata,SUV,,,
1352,Volkswagen Tiguan 2.0 TDI 4Motion DSG Sport & Style,10500,Volkswagen,Tiguan,2011,254 237 km,Diesel,140 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
1353,Chevrolet Captiva 2.0 Medium G6 AWD LT,4790,Chevrolet,Captiva,2008,245 000 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 5,Manuala,SUV,Romania,,Da
1354,Skoda RAPID 1.0 TSI Ambition,11800,Skoda,RAPID,2017,56 500 km,Benzina,110 CP,999 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
1355,Dacia Dokker 1.5 dCi 90 CP Stepway,7199,Dacia,Dokker,2017,226 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
1356,Chevrolet Captiva 2.0 FWD 7 loc. LS,5790,Chevrolet,Captiva,2011,175 000 km,Diesel,150 CP,1 991 cm3,Fata,Euro 5,Manuala,SUV,Romania,,Da
1357,Audi Q5 35 TDI S tronic,25950,Audi,Q5,2020,208 137 km,Diesel,163 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Franta,,Da
1358,BMW X5 xDrive40d,44750,BMW,X5,2018,112 896 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
1359,Nissan Qashqai,14750,Nissan,Qashqai,2014,138 337 km,Diesel,130 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
1360,Volvo V60 D4 Summum,14300,Volvo,V60,2018,159 544 km,Diesel,190 CP,1 969 cm3,Fata,,Automata,Combi,,,Da
1361,Mercedes-Benz V,94175,Mercedes-Benz,V,2023,,Diesel,239 CP,1 950 cm3,4x4 (automat),Euro 6b,Automata,Monovolum,,,Da
1362,Volkswagen Golf 1.0 TSI Trendline,10900,Volkswagen,Golf,2018,176 616 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
1363,Renault Captur,11499,Renault,Captur,2016,123 000 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,SUV,Franta,,
1364,Ford Kuga 2.0 TDCi Powershift 4WD Trend,14850,Ford,Kuga,2015,162 000 km,Diesel,150 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1365,Ford Kuga 2.0 TDCi 4WD Powershift,21900,Ford,Kuga,2018,54 000 km,Diesel,150 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,
1366,Renault Megane Energy dCi Zen,12451,Renault,Megane,2018,102 191 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,
1367,Audi A8 3.0 TDI DPF clean diesel quattro tiptronic,24899,Audi,A8,2013,170 344 km,Diesel,250 CP,2 967 cm3,4x4 (automat),,Automata,Sedan,Germania,,Da
1368,Opel Crossland 1.2 Start/Stop Edition,19126,Opel,Crossland,2022,2 km,Benzina,83 CP,1 199 cm3,,Euro 6,Manuala,SUV,,,Da
