,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
1226,BMW X1,9490,BMW,X1,2011,238 000 km,Diesel,143 CP,1 995 cm3,,Euro 5,Manuala,SUV,Germania,,Da
1227,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
1228,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
1229,Opel Astra 1.4i Enjoy,2200,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
1230,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
1231,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
1232,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1233,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1234,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1235,Hyundai Santa Fe,13000,Hyundai,Santa Fe,2014,251 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
1236,Seat Leon 2.0 TFSI FR DSG,10800,Seat,Leon,2007,213 405 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Compacta,Germania,,
1237,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1238,Volkswagen Caddy 1.6 TDI Comfortline,8700,Volkswagen,Caddy,2011,133 000 km,Diesel,102 CP,1 598 cm3,Fata,,Manuala,Monovolum,Germania,,Da
1239,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1240,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1241,Skoda Kodiaq,21800,Skoda,Kodiaq,2020,148 450 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,SUV,Franta,,Da
1242,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,69989,Toyota,Highlander,2023,850 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1243,Peugeot 5008 BlueHDI 180 EAT6 GT,20500,Peugeot,5008,2017,201 197 km,Diesel,180 CP,1 997 cm3,,Euro 6,Automata,SUV,Italia,,Da
1244,"Toyota Proace 2,0-l-D-4D L2 (8-Si.) Verso Shuttle Comfort",6500,Toyota,Proace,2018,142 000 km,Diesel,150 CP,1 997 cm3,,,Manuala,Combi,,,
1245,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
1246,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
1247,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
1248,Opel Astra 1.4i Enjoy,2200,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
1249,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
1250,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
1251,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1252,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1253,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
1254,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1255,Hyundai Santa Fe,13000,Hyundai,Santa Fe,2014,251 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
1256,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1257,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1258,Volkswagen Caddy 1.6 TDI Comfortline,8700,Volkswagen,Caddy,2011,133 000 km,Diesel,102 CP,1 598 cm3,Fata,,Manuala,Monovolum,Germania,,Da
1259,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1260,Peugeot 5008 BlueHDI 180 EAT6 GT,20500,Peugeot,5008,2017,201 197 km,Diesel,180 CP,1 997 cm3,,Euro 6,Automata,SUV,Italia,,Da
1261,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
1262,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
1263,Opel Astra 1.4i Enjoy,2200,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
1264,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
1265,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
1266,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1267,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
1268,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1269,BMW Seria 4 418d Gran Coupe Aut.,13490,BMW,Seria 4,2015,244 000 km,Diesel,150 CP,1 995 cm3,Spate,,Automata,Sedan,Belgia,,Da
1270,Hyundai Santa Fe,13000,Hyundai,Santa Fe,2014,251 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
1271,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1272,Nissan Qashqai 1.7 dCi Xtronic ALL-MODE 4x4i TEKNA,25585,Nissan,Qashqai,2019,24 207 km,Diesel,149 CP,1 749 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1273,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1274,Volkswagen Passat,2150,Volkswagen,Passat,2006,290 000 km,Benzina,150 CP,1 984 cm3,,,Manuala,Combi,,,
1275,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1276,Skoda Octavia,11399,Skoda,Octavia,2017,205 000 km,Diesel,115 CP,1 600 cm3,,,Manuala,Combi,,,
1277,Skoda Kodiaq,21800,Skoda,Kodiaq,2020,148 450 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,SUV,Franta,,Da
1278,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Invincible,42488,Toyota,Hilux,2021,49 900 km,Diesel,204 CP,2 755 cm3,,,Automata,SUV,,,
1279,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
1280,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
1281,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
1282,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1283,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1284,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
1285,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1286,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1287,Nissan Qashqai 1.7 dCi Xtronic ALL-MODE 4x4i TEKNA,25585,Nissan,Qashqai,2019,24 207 km,Diesel,149 CP,1 749 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1288,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1289,Volkswagen Caddy 1.6 TDI Comfortline,8700,Volkswagen,Caddy,2011,133 000 km,Diesel,102 CP,1 598 cm3,Fata,,Manuala,Monovolum,Germania,,Da
1290,Volkswagen Passat,2150,Volkswagen,Passat,2006,290 000 km,Benzina,150 CP,1 984 cm3,,,Manuala,Combi,,,
1291,Land Rover Range Rover Sport 3.0 I TDV6 HSE Dynamic,51833,Land Rover,Range Rover Sport,2019,115 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
1292,Skoda Octavia,11399,Skoda,Octavia,2017,205 000 km,Diesel,115 CP,1 600 cm3,,,Manuala,Combi,,,
1293,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,69989,Toyota,Highlander,2023,850 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1294,Opel Astra 1.4i Enjoy,2200,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
1295,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
1296,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
1297,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
1298,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1299,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
1300,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1301,BMW Seria 4 418d Gran Coupe Aut.,13490,BMW,Seria 4,2015,244 000 km,Diesel,150 CP,1 995 cm3,Spate,,Automata,Sedan,Belgia,,Da
1302,Hyundai Santa Fe,13000,Hyundai,Santa Fe,2014,251 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
1303,Seat Leon 2.0 TFSI FR DSG,10800,Seat,Leon,2007,213 405 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Compacta,Germania,,
1304,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1305,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1306,Jaguar XF,3280,Jaguar,XF,2010,214 300 km,Diesel,240 CP,2 993 cm3,Spate,,Automata,Sedan,,,
1307,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1308,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,69989,Toyota,Highlander,2023,850 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1309,"Toyota Proace 2,0-l-D-4D L2 (8-Si.) Verso Shuttle Comfort",6500,Toyota,Proace,2018,142 000 km,Diesel,150 CP,1 997 cm3,,,Manuala,Combi,,,
1310,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Invincible,42488,Toyota,Hilux,2021,49 900 km,Diesel,204 CP,2 755 cm3,,,Automata,SUV,,,
1311,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
1312,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
1313,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
1314,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
1315,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
1316,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1317,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1318,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1319,BMW Seria 4 418d Gran Coupe Aut.,13490,BMW,Seria 4,2015,244 000 km,Diesel,150 CP,1 995 cm3,Spate,,Automata,Sedan,Belgia,,Da
1320,Hyundai Santa Fe,13000,Hyundai,Santa Fe,2014,251 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
1321,Seat Leon 2.0 TFSI FR DSG,10800,Seat,Leon,2007,213 405 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Compacta,Germania,,
1322,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1323,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1324,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1325,Skoda Kodiaq,21800,Skoda,Kodiaq,2020,148 450 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,SUV,Franta,,Da
1326,BMW X1,9490,BMW,X1,2011,238 000 km,Diesel,143 CP,1 995 cm3,,Euro 5,Manuala,SUV,Germania,,Da
1327,"Toyota Proace 2,0-l-D-4D L2 (8-Si.) Verso Shuttle Comfort",6500,Toyota,Proace,2018,142 000 km,Diesel,150 CP,1 997 cm3,,,Manuala,Combi,,,
1328,Opel Astra 1.4i Enjoy,2200,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
1329,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
1330,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
1331,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1332,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1333,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1334,Skoda Octavia 2.0 TDI ELEGANCE,11650,Skoda,Octavia,2017,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Sedan,,,
1335,BMW Seria 4 418d Gran Coupe Aut.,13490,BMW,Seria 4,2015,244 000 km,Diesel,150 CP,1 995 cm3,Spate,,Automata,Sedan,Belgia,,Da
1336,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1337,Volkswagen Caddy 1.6 TDI Comfortline,8700,Volkswagen,Caddy,2011,133 000 km,Diesel,102 CP,1 598 cm3,Fata,,Manuala,Monovolum,Germania,,Da
1338,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1339,Volkswagen Passat,2150,Volkswagen,Passat,2006,290 000 km,Benzina,150 CP,1 984 cm3,,,Manuala,Combi,,,
1340,Land Rover Range Rover Sport 3.0 I TDV6 HSE Dynamic,51833,Land Rover,Range Rover Sport,2019,115 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
1341,Skoda Octavia,11399,Skoda,Octavia,2017,205 000 km,Diesel,115 CP,1 600 cm3,,,Manuala,Combi,,,
1342,Peugeot 5008 BlueHDI 180 EAT6 GT,20500,Peugeot,5008,2017,201 197 km,Diesel,180 CP,1 997 cm3,,Euro 6,Automata,SUV,Italia,,Da
1343,BMW X1,9490,BMW,X1,2011,238 000 km,Diesel,143 CP,1 995 cm3,,Euro 5,Manuala,SUV,Germania,,Da
1344,"Toyota Proace 2,0-l-D-4D L2 (8-Si.) Verso Shuttle Comfort",6500,Toyota,Proace,2018,142 000 km,Diesel,150 CP,1 997 cm3,,,Manuala,Combi,,,
1345,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Invincible,42488,Toyota,Hilux,2021,49 900 km,Diesel,204 CP,2 755 cm3,,,Automata,SUV,,,
1346,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
1347,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1348,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
1349,Seat Leon 2.0 TFSI FR DSG,10800,Seat,Leon,2007,213 405 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Compacta,Germania,,
1350,Volkswagen Caddy 1.6 TDI Comfortline,8700,Volkswagen,Caddy,2011,133 000 km,Diesel,102 CP,1 598 cm3,Fata,,Manuala,Monovolum,Germania,,Da
1351,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1352,Skoda Octavia,11399,Skoda,Octavia,2017,205 000 km,Diesel,115 CP,1 600 cm3,,,Manuala,Combi,,,
1353,Skoda Kodiaq,21800,Skoda,Kodiaq,2020,148 450 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,SUV,Franta,,Da
1354,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,69989,Toyota,Highlander,2023,850 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1355,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Invincible,42488,Toyota,Hilux,2021,49 900 km,Diesel,204 CP,2 755 cm3,,,Automata,SUV,,,
1356,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
1357,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1358,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
1359,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
1360,BMW Seria 5 520d Touring Aut. Luxury Line,25000,BMW,Seria 5,2017,236 000 km,Diesel,190 CP,1 995 cm3,,,Automata,Sedan,,,
1361,Audi Q8,89670,Audi,Q8,2021,2 750 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
1362,Volkswagen ARTEON 2.0 TSI 4Motion DSG R-Line,29999,Volkswagen,ARTEON,2018,149 990 km,Benzina,280 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
1363,BMW Seria 2 218d Active Tourer Aut. Advantage,11550,BMW,Seria 2,2015,178 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 6,Automata,Compacta,Belgia,,
1364,Mercedes-Benz CLA 220 4MATIC Coupe,30000,Mercedes-Benz,CLA,2020,79 000 km,Benzina,190 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,Romania,Da,Da
1365,Suzuki Jimny Club Ranger,8600,Suzuki,Jimny,2010,114 800 km,Benzina,86 CP,1 328 cm3,,,Manuala,SUV,,,
1366,Fiat 500 Mild Hybrid 1.0 Club,3200,Fiat,500,2021,29 900 km,Benzina,70 CP,999 cm3,,,Manuala,Masina mica,,,
1367,BMW Seria 4 418d Gran Coupe Aut.,13490,BMW,Seria 4,2015,244 000 km,Diesel,150 CP,1 995 cm3,Spate,,Automata,Sedan,Belgia,,Da
1368,Nissan Qashqai 1.7 dCi Xtronic ALL-MODE 4x4i TEKNA,25585,Nissan,Qashqai,2019,24 207 km,Diesel,149 CP,1 749 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1369,Dacia Logan MCV 1.2 Laureate,4490,Dacia,Logan,2014,115 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 5,Manuala,Sedan,,Da,Da
1370,Volkswagen Passat,2150,Volkswagen,Passat,2006,290 000 km,Benzina,150 CP,1 984 cm3,,,Manuala,Combi,,,
1371,Jaguar XF,3280,Jaguar,XF,2010,214 300 km,Diesel,240 CP,2 993 cm3,Spate,,Automata,Sedan,,,
1372,Land Rover Range Rover Sport 3.0 I TDV6 HSE Dynamic,51833,Land Rover,Range Rover Sport,2019,115 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
1373,BMW X1,9490,BMW,X1,2011,238 000 km,Diesel,143 CP,1 995 cm3,,Euro 5,Manuala,SUV,Germania,,Da
1374,BMW Seria 5 520d Touring Aut. Luxury Line,25000,BMW,Seria 5,2017,236 000 km,Diesel,190 CP,1 995 cm3,,,Automata,Sedan,,,
1375,Mini Cooper S Clubman,24395,Mini,Cooper S,2021,53 651 km,Benzina,192 CP,1 998 cm3,Fata,Euro 6d-Temp,Manuala,Masina de oras,,Da,Da
1376,BMW X3 xDrive20d Aut.,13900,BMW,X3,2012,198 000 km,Diesel,184 CP,1 995 cm3,4x4 (manual),Euro 5,Automata,SUV,Germania,Da,Da
1377,Suzuki Grand Vitara 2.0,4250,Suzuki,Grand Vitara,2000,170 000 km,Benzina,128 CP,1 995 cm3,,,Manuala,SUV,,,
1378,Mazda CX-5,18390,Mazda,CX-5,2018,241 500 km,Benzina,165 CP,1 998 cm3,Fata,Euro 6,Automata,SUV,Olanda,,
1379,Suzuki Jimny Club Ranger,8600,Suzuki,Jimny,2010,114 800 km,Benzina,86 CP,1 328 cm3,,,Manuala,SUV,,,
1380,Seat Leon 2.0 TFSI FR DSG,10800,Seat,Leon,2007,213 405 km,Benzina,200 CP,1 984 cm3,Fata,,Automata,Compacta,Germania,,
1381,BMW X6 xDrive30d AT MHEV,80800,BMW,X6,2022,41 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
1382,Mercedes-Benz GLE Coupe 350 d 4MATIC,79800,Mercedes-Benz,GLE Coupe,2021,32 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,
1383,Land Rover Range Rover Sport 3.0 I TDV6 HSE Dynamic,51833,Land Rover,Range Rover Sport,2019,115 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
1384,Fiat 500 1.2 Cabrio Lounge,12900,Fiat,500,2016,59 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Cabrio,,,
1385,Skoda Octavia,11399,Skoda,Octavia,2017,205 000 km,Diesel,115 CP,1 600 cm3,,,Manuala,Combi,,,
1386,Peugeot 5008 BlueHDI 180 EAT6 GT,20500,Peugeot,5008,2017,201 197 km,Diesel,180 CP,1 997 cm3,,Euro 6,Automata,SUV,Italia,,Da
1387,BMW X1,9490,BMW,X1,2011,238 000 km,Diesel,143 CP,1 995 cm3,,Euro 5,Manuala,SUV,Germania,,Da
1388,Seat Altea,5490,Seat,Altea,2007,230 000 km,Diesel,170 CP,1 968 cm3,,Euro 4,Manuala,Monovolum,,,
