,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
477,BMW X5 3.0d Aut.,9350,BMW,X5,2008,224 976 km,Diesel,235 CP,2 993 cm3,4x4 (automat),Euro 4,Automata,SUV,,,
478,Lexus Seria RX 450h AWD Luxury Panorama,54449,Lexus,Seria RX,2019,98 000 km,Hibrid,262 CP,3 456 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
479,BMW X5 xDrive40d AT MHEV,116620,BMW,X5,2023,22 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
480,Opel Astra 1.2 Turbo Edition,25632,Opel,Astra,2022,5 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
481,Audi A4 Avant 2.0 TDI quattro S tronic Design,17990,Audi,A4,2018,193 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6d,Automata,Combi,Germania,,
482,Jeep Wrangler Unlimited 2.2 CRD AT8 Rubicon,57850,Jeep,Wrangler,2020,39 000 km,Diesel,200 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
483,Ford Focus 1.6 TDCi DPF Titanium,4700,Ford,Focus,2011,250 000 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Coupe,,,
484,Audi A4 35 TFSI S tronic Advanced,35000,Audi,A4,2022,28 307 km,Benzina,150 CP,1 984 cm3,Fata,,Automata,Sedan,,,Da
485,Mercedes-Benz B 180 CDI,3900,Mercedes-Benz,B,2007,180 000 km,Diesel,109 CP,1 991 cm3,,,Manuala,Monovolum,,,
486,Mercedes-Benz A,36000,Mercedes-Benz,A,2021,5 702 km,Diesel,116 CP,1 950 cm3,Fata,Euro 6,Automata,Compacta,,,
487,Lexus Seria RX 450h (hybrid) Limited Edition,18999,Lexus,Seria RX,2013,189 000 km,Hibrid,249 CP,3 456 cm3,,,Automata,SUV,,,
488,Renault Kadjar 1.5 DCI Life,13990,Renault,Kadjar,2015,155 854 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,,,
489,Hyundai Tucson,17999,Hyundai,Tucson,2018,143 731 km,Benzina,177 CP,1 591 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
490,Ford Mondeo 2.0 TDCi Start-Stopp Business Edition,13900,Ford,Mondeo,2018,155 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
491,Opel Corsa Corsa-e Edition,25506,Opel,Corsa,2022,5 km,Electric,136 CP,,Fata,,Automata,Masina de oras,Spania,,Da
492,Skoda Octavia 1.6 TDI DSG Style,11999,Skoda,Octavia,2018,221 925 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
493,Renault Laguna,2850,Renault,Laguna,2006,300 000 km,Diesel,149 CP,1 995 cm3,Fata,,Manuala,Sedan,Franta,,
494,Mercedes-Benz B 180 CDI BlueEFFICIENCY Edition,7699,Mercedes-Benz,B,2013,149 500 km,Diesel,109 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,,Da
495,Ford Focus,8190,Ford,Focus,2017,229 000 km,Diesel,95 CP,1 499 cm3,Fata,Euro 6,Manuala,Combi,Olanda,Da,Da
496,Ford Mondeo 2.0 TDCi Start-Stopp PowerShift-Aut Business Edition,11400,Ford,Mondeo,2017,212 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,Austria,,
497,Citroën C1,4350,Citroën,C1,2017,136 000 km,Benzina,72 CP,998 cm3,Fata,,Manuala,Compacta,,,
498,Mercedes-Benz GLE 400 e 4MATIC,117760,Mercedes-Benz,GLE,2023,10 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,,Da
499,Audi A3 Sportback 1.9 TDI Attraction,3700,Audi,A3,2006,223 000 km,Diesel,105 CP,1 896 cm3,Fata,Euro 4,Manuala,Masina de oras,Austria,Da,Da
500,Fiat Fiorino,5300,Fiat,Fiorino,2014,181 725 km,Diesel,75 CP,1 248 cm3,Fata,Euro 5,Manuala,Combi,Romania,Da,
501,Nissan Navara 2.3 dCi Double Cab Visia,17998,Nissan,Navara,2017,209 000 km,Diesel,163 CP,2 298 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
502,Volkswagen Passat Variant 1.6 TDI BlueMotion,6999,Volkswagen,Passat,2011,218 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
503,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,35590,Skoda,Kodiaq,2021,48 653 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
504,Opel Corsa 1.2i Easytronic Cosmo,4550,Opel,Corsa,2008,200 000 km,Benzina,80 CP,1 229 cm3,Fata,,Automata,Masina de oras,Germania,Da,Da
505,Audi A3 1.4 TFSI Ambiente,6790,Audi,A3,2010,178 000 km,Benzina,125 CP,1 395 cm3,Fata,,Manuala,Compacta,,,
506,Audi A4 35 TFSI S tronic Advanced,35485,Audi,A4,2023,7 445 km,Benzina,150 CP,1 984 cm3,Fata,Euro 6d-Temp,Automata,Sedan,Romania,Da,Da
507,BMW X5 xDrive30d,25990,BMW,X5,2016,216 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
508,Ford Focus,6190,Ford,Focus,2013,203 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,,
509,Ford Focus 1.5 EcoBlue Start-Stopp-System TITANIUM,8490,Ford,Focus,2016,198 000 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
510,Volkswagen Tiguan 2.0 TDI SCR DSG R-Line,23800,Volkswagen,Tiguan,2019,175 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
511,Mercedes-Benz EQC 400 4MATIC,63414,Mercedes-Benz,EQC,2020,22 187 km,Electric,408 CP,,4x4 (automat),,Automata,SUV,,,
512,Dacia Dokker 1.5 Blue dCi Ambiance,10800,Dacia,Dokker,2019,74 490 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
513,Opel Corsa Corsa-e Edition,25506,Opel,Corsa,2022,5 km,Electric,136 CP,,Fata,,Automata,Masina de oras,Spania,,Da
514,Volkswagen Golf 2.0 TSI GTI,9990,Volkswagen,Golf,2011,196 204 km,Benzina,210 CP,1 984 cm3,Fata,,Manuala,Compacta,,,
515,Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,23400,Volkswagen,Tiguan,2018,136 961 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
516,Renault Laguna,2850,Renault,Laguna,2006,300 000 km,Diesel,149 CP,1 995 cm3,Fata,,Manuala,Sedan,Franta,,
517,Mercedes-Benz B 180 CDI BlueEFFICIENCY Edition,7699,Mercedes-Benz,B,2013,149 500 km,Diesel,109 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,,Da
518,Ford Mondeo 2.0 TDCi Start-Stopp PowerShift-Aut Business Edition,11400,Ford,Mondeo,2017,212 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,Austria,,
519,Volkswagen Phaeton 3.0 V6 TDI DPF 4MOTION Automatik (5 Sitzer),9299,Volkswagen,Phaeton,2012,260 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,Sedan,Austria,,Da
520,Mercedes-Benz GLE 400 e 4MATIC,117760,Mercedes-Benz,GLE,2023,10 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,,Da
521,Audi A3 Sportback 1.9 TDI Attraction,3700,Audi,A3,2006,223 000 km,Diesel,105 CP,1 896 cm3,Fata,Euro 4,Manuala,Masina de oras,Austria,Da,Da
522,Ford Focus 1.5 TDCi Trend,6750,Ford,Focus,2016,203 475 km,Diesel,120 CP,1 498 cm3,Fata,Euro 6,Manuala,Combi,,,
523,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,35590,Skoda,Kodiaq,2021,48 653 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
524,Audi A3 1.4 TFSI Ambiente,6790,Audi,A3,2010,178 000 km,Benzina,125 CP,1 395 cm3,Fata,,Manuala,Compacta,,,
525,Land Rover Range Rover LWB 3.0 I TDV6 Autobiography,85000,Land Rover,Range Rover,2018,164 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
526,Mercedes-Benz GLS,49990,Mercedes-Benz,GLS,2016,229 207 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
527,Ford B-Max 1.5 TDCi DPF Titanium,6700,Ford,B-Max,2015,132 000 km,Diesel,75 CP,1 498 cm3,,,Manuala,Monovolum,,,
528,Volkswagen Passat Variant 1.6 TDI BlueMotion Technology Business Edition,7450,Volkswagen,Passat,2012,239 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
529,BMW X5 xDrive30d,25990,BMW,X5,2016,216 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
530,Dacia Duster dCi 110 FAP 4x4 Celebration,11690,Dacia,Duster,2017,199 786 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Germania,,
531,Skoda Karoq 1.5 TSI DSG Ambition,32237,Skoda,Karoq,2023,5 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
532,Volkswagen Tiguan 2.0 TDI SCR DSG R-Line,23800,Volkswagen,Tiguan,2019,175 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
533,Dacia Dokker 1.5 Blue dCi Ambiance,10800,Dacia,Dokker,2019,74 490 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
534,Mercedes-Benz S 400 d 4Matic L 9G-TRONIC,146251,Mercedes-Benz,S,2023,7 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6d,Automata,Sedan,,Da,Da
535,Suzuki SX4 S-Cross,27719,Suzuki,SX4 S-Cross,2023,2 km,Hibrid,113 CP,1 490 cm3,,Euro 6,Automata,SUV,,,Da
536,Skoda Octavia 1.6 Combi Tour,2650,Skoda,Octavia,2008,210 000 km,Benzina,102 CP,1 595 cm3,Fata,Euro 4,Manuala,Sedan,Romania,Da,
537,Volkswagen Tiguan Allspace 2.0 TDI SCR 4Motion DSG Highline,28900,Volkswagen,Tiguan,2020,79 000 km,Diesel,240 CP,1 968 cm3,,,Automata,SUV,,,
538,Dacia Logan 0.9 TCe Laureate,7100,Dacia,Logan,2016,96 840 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,Da
539,Dacia Duster,14900,Dacia,Duster,2019,146 695 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,,Da
540,Mercedes-Benz ML 320 CDI Aut,7500,Mercedes-Benz,ML,2008,210 000 km,Diesel,224 CP,2 987 cm3,,,Automata,SUV,Romania,,
541,Mercedes-Benz C 220 d Coupe 4MATIC Aut.,28000,Mercedes-Benz,C,2018,73 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,Coupe,,,
542,Volkswagen Golf 1.6 TDI DPF BlueMotion Technology Comfortline,7700,Volkswagen,Golf,2014,245 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
543,Mercedes-Benz S 350 (BlueTEC) d 7G-TRONIC,31903,Mercedes-Benz,S,2013,186 000 km,Diesel,258 CP,2 987 cm3,Spate,Euro 6,Automata,Sedan,Italia,,
544,Dacia Sandero 1.5 DCI Laureate,7990,Dacia,Sandero,2018,96 976 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
545,Audi A4 2.0 TDI Avant,3850,Audi,A4,2006,254 399 km,Diesel,140 CP,1 984 cm3,Fata,,Manuala,Combi,,,
546,Volkswagen Passat 2.0 Blue TDI DSG SCR Exclusive,7999,Volkswagen,Passat,2013,273 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,,,
547,Mercedes-Benz C,30904,Mercedes-Benz,C,2019,86 135 km,Diesel,160 CP,1 598 cm3,Spate,Euro 6d,Automata,Sedan,Romania,,Da
548,Volkswagen Caddy Maxi 1.6 TDI BlueMotion,7200,Volkswagen,Caddy,2015,188 000 km,Diesel,102 CP,1 598 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,Da
549,Mercedes-Benz EQE 500 5MATIC,138950,Mercedes-Benz,EQE,2023,10 km,Electric,408 CP,,4x4 (automat),,Automata,SUV,,,Da
550,BMW X3 xDrive20d AT M Sport,48800,BMW,X3,2020,26 500 km,Diesel,190 CP,1 995 cm3,,,Automata,SUV,,,
551,Volkswagen Tiguan 1.4 TSI BMT,13985,Volkswagen,Tiguan,2014,189 306 km,Benzina,122 CP,1 390 cm3,,Euro 5,Manuala,SUV,Belgia,,
552,Volkswagen Golf 1.5 eTSI ACT DSG MHEV Style,24500,Volkswagen,Golf,2020,57 000 km,Benzina,150 CP,1 498 cm3,,,Automata,Compacta,,,
553,Opel Insignia 1.6 CDTI ECOTEC Cosmo Aut.,4850,Opel,Insignia,2017,190 000 km,Diesel,136 CP,1 598 cm3,,,Automata,Combi,Germania,Da,
554,Opel Astra 2.0 CDTI ECOTEC Aut. Cosmo,6499,Opel,Astra,2012,249 999 km,Diesel,165 CP,1 956 cm3,,,Automata,Combi,,Da,
555,Volkswagen Golf,14990,Volkswagen,Golf,2016,153 627 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,Da,Da
556,Ford Kuga 2.0 TDCi Powershift 4WD Titanium,11400,Ford,Kuga,2013,186 000 km,Diesel,163 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
557,Renault Clio,5300,Renault,Clio,2007,26 000 km,Benzina,75 CP,1 149 cm3,Fata,Euro 4,Manuala,Compacta,Romania,Da,Da
558,BMW X4 xDrive20d Aut. xLine,27300,BMW,X4,2017,184 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6b,Automata,SUV,Belgia,,Da
559,Opel Astra 1.5 D Start/Stop Sports Tourer,10948,Opel,Astra,2021,118 576 km,Diesel,105 CP,1 496 cm3,Fata,Euro 6,Manuala,Combi,Belgia,Da,Da
560,Ford Focus 1.5 EcoBlue Start-Stopp-System ACTIVE,11900,Ford,Focus,2021,153 021 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Manuala,Combi,Belgia,Da,Da
561,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,7497,Opel,Astra,2017,198 405 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Belgia,Da,Da
562,Opel Insignia Grand Sport 1.6 Diesel Innovation,12138,Opel,Insignia,2018,178 316 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Manuala,Sedan,Belgia,Da,Da
563,Altul Altul,5390,Altul,Altul,2011,24 750 km,Electric,34 CP,,,,Automata,Masina de oras,Germania,,Da
564,Citroën C3,9200,Citroën,C3,2019,94 000 km,Benzina,82 CP,1 199 cm3,,,Manuala,Masina de oras,,,
565,BMW Seria 3 335d Touring xDrive Aut.,22950,BMW,Seria 3,2017,114 209 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,Da,Da
566,Volkswagen Tiguan 2.0 TDI DPF 4Motion Aut. Trend&Fun,10500,Volkswagen,Tiguan,2009,136 586 km,Diesel,140 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
567,Mitsubishi Colt 1.3 Invite +,3500,Mitsubishi,Colt,2007,66 200 km,Benzina,95 CP,1 332 cm3,Fata,Euro 4,Manuala,Masina de oras,Romania,Da,Da
568,BMW X5 xDrive30d,53950,BMW,X5,2019,171 502 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,
569,Ford Focus 1.6 TDCi DPF Start-Stopp-System Business,5200,Ford,Focus,2012,198 320 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
570,Nissan Navara Standard,8900,Nissan,Navara,2007,198 000 km,Diesel,174 CP,2 488 cm3,4x4 (manual),,Manuala,SUV,,,Da
571,Volkswagen Transporter,17800,Volkswagen,Transporter,2012,192 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Monovolum,,,
572,BMW X5 xDrive30d,31892,BMW,X5,2018,225 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
573,BMW X6 xDrive40d,29250,BMW,X6,2016,249 000 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
574,Skoda Octavia 2.0 TDI (Green tec) DSG Style,14990,Skoda,Octavia,2018,199 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Sedan,,,
575,Volkswagen Golf 1.6 Comfortline,6550,Volkswagen,Golf,2009,145 000 km,Benzina,102 CP,1 595 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
576,Kia Ceed 1.4 CVVT Vision,6850,Kia,Ceed,2012,139 000 km,Benzina,90 CP,1 396 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
577,Smart Fortwo,3100,Smart,Fortwo,2009,121 632 km,Benzina,71 CP,999 cm3,Spate,,Automata,Monovolum,,,Da
578,Audi Q2,24990,Audi,Q2,2021,49 211 km,Benzina,150 CP,1 498 cm3,Fata,,Automata,SUV,,,
579,Volvo XC 60 D4 AWD Geartronic RDesign,26900,Volvo,XC 60,2018,203 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,SUV,Belgia,Da,Da
580,Renault Scenic,13990,Renault,Scenic,2020,181 000 km,Diesel,120 CP,1 749 cm3,Fata,Euro 6,Automata,Monovolum,,,Da
581,Mercedes-Benz GLB 220 d 4MATIC Aut.,67521,Mercedes-Benz,GLB,2023,10 km,Diesel,190 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
582,Skoda Karoq 2.0 TDI 4X4 DSG Style,20490,Skoda,Karoq,2018,151 306 km,Diesel,150 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
583,Renault Kangoo dCi 70 Campus,3999,Renault,Kangoo,2009,250 000 km,Diesel,68 CP,1 461 cm3,Fata,,Manuala,Monovolum,,,
584,BMW Seria 7 740Ld xDrive,58900,BMW,Seria 7,2019,86 300 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,Da
585,Audi A4 1.9 TDI Avant,5000,Audi,A4,2005,253 000 km,Diesel,100 CP,1 896 cm3,,,Manuala,Sedan,,,
586,Audi A4,18790,Audi,A4,2018,179 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Manuala,Sedan,Germania,Da,Da
587,Dacia Duster 1.5 dCi 4x4 Laureate,12450,Dacia,Duster,2018,114 370 km,Diesel,110 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,,
588,BMW Seria 3,1450,BMW,Seria 3,2003,370 000 km,Diesel,150 CP,1 995 cm3,Spate,,Manuala,Combi,,,
589,Peugeot 208 1.2 L PureTech STT Active,13900,Peugeot,208,2023,3 km,Benzina,75 CP,1 199 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,,Da
590,Renault Scenic,5900,Renault,Scenic,2012,242 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,,Da,Da
591,Skoda Fabia 1.6 TDI Active,4400,Skoda,Fabia,2013,240 000 km,Diesel,90 CP,1 598 cm3,Fata,,Manuala,Combi,,,
592,Mitsubishi Outlander 2.2 DI-D 4WD Automatik Diamant Edition+,10500,Mitsubishi,Outlander,2015,301 000 km,Diesel,150 CP,2 268 cm3,,,Automata,SUV,,,
593,Audi A4,4150,Audi,A4,2006,224 000 km,Diesel,115 CP,1 896 cm3,Fata,,Manuala,Sedan,,,
594,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Luxury,33950,Toyota,RAV4,2020,47 000 km,Hibrid,178 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
595,Land Rover Range Rover Sport 3.0 SDV6 SE,15300,Land Rover,Range Rover Sport,2012,180 000 km,Diesel,256 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
596,Skoda Octavia,3190,Skoda,Octavia,2006,224 000 km,Diesel,140 CP,1 984 cm3,,,Manuala,Combi,,,
597,Renault Trafic 1.9 dCi L1H1,4299,Renault,Trafic,2005,290 000 km,Diesel,100 CP,1 870 cm3,Fata,,Manuala,Monovolum,,,
598,Hyundai Altul,39999,Hyundai,Altul,2022,2 750 km,Benzina + CNG,265 CP,1 598 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,Da,Da
599,Land Rover Range Rover Sport 3.0 SDV6 HSE,12800,Land Rover,Range Rover Sport,2013,15 000 km,Diesel,256 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
600,Audi A3,21900,Audi,A3,2019,80 311 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Manuala,Sedan,,,
601,Volkswagen Passat CC 2.0 Blue TDI DSG,7950,Volkswagen,Passat CC,2009,278 000 km,Diesel,140 CP,1 968 cm3,Fata,,Automata,Sedan,,,
602,Audi Q5 2.0 TDI Quattro Stronic,14800,Audi,Q5,2014,297 865 km,Diesel,177 CP,1 968 cm3,,,Automata,SUV,,,
603,Renault Megane,2350,Renault,Megane,2007,197 000 km,Diesel,106 CP,1 461 cm3,Fata,Euro 4,Manuala,Masina de oras,Germania,Da,Da
604,Volkswagen Passat CC 2.0 TDI BlueMotion Technology DSG,13799,Volkswagen,Passat CC,2013,196 000 km,Diesel,170 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
605,BMW Seria 4 430d Cabrio Aut. M Sport,30000,BMW,Seria 4,2020,26 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Cabrio,Italia,Da,Da
606,BMW Seria 3 318d DPF Touring Aut. Edition Lifestyle,9900,BMW,Seria 3,2014,230 000 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Combi,,,
607,Volkswagen Touareg 3.0 V6 TDI Blue Motion DPF Automatik,12500,Volkswagen,Touareg,2013,290 000 km,Diesel,245 CP,2 967 cm3,4x4 (manual),Euro 5,Automata,SUV,Germania,Da,Da
608,Dacia Logan Van,2990,Dacia,Logan Van,2010,105 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
609,Mercedes-Benz AMG,330000,Mercedes-Benz,AMG,2022,11 000 km,Benzina,559 CP,3 982 cm3,,,Automata,SUV,,Da,
610,Audi A5 Sportback 2.0 TDI Multitronic,13450,Audi,A5,2014,260 000 km,Diesel,177 CP,1 968 cm3,Fata,,Automata,Cabrio,,,
611,BMW Seria 2 225d Coupe Aut. M Sport,20990,BMW,Seria 2,2018,233 000 km,Diesel,224 CP,1 995 cm3,Spate,Euro 6,Automata,Coupe,Germania,,
612,Smart Fortwo,3400,Smart,Fortwo,2010,161 000 km,Benzina,71 CP,999 cm3,,Euro 5a,Automata,Masina mica,,Da,
613,Skoda Octavia 1.6 TDI DPF DSG Elegance,11000,Skoda,Octavia,2014,300 000 km,Diesel,105 CP,1 598 cm3,,,Automata,Sedan,,,
614,Audi A4 2.0 TDI B8,7490,Audi,A4,2012,208 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Franta,,
615,Audi e-tron Sportback 55 quattro,93888,Audi,e-tron,2022,11 330 km,Electric,408 CP,,4x4 (automat),,Automata,SUV,Germania,Da,Da
616,Renault Megane II Sedan 1.5 dCi Pack Authentique,2200,Renault,Megane,2005,213 500 km,Diesel,82 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,,Da
617,Ford Kuga 2.0 TDCi 4WD Titanium,10000,Ford,Kuga,2012,170 729 km,Diesel,140 CP,1 997 cm3,4x4 (manual),,Manuala,SUV,,,
618,Mercedes-Benz C,19900,Mercedes-Benz,C,2016,155 000 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Sedan,,Da,Da
619,Opel Antara 2.0 Cosmo,6490,Opel,Antara,2010,161 600 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 5,Manuala,SUV,,Da,Da
620,Hyundai ix35,10499,Hyundai,ix35,2011,159 000 km,Diesel,184 CP,1 995 cm3,,,Automata,SUV,,Da,Da
621,Dodge Challenger,54728,Dodge,Challenger,2022,10 km,Benzina,309 CP,3 604 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
622,Ford Focus 1.6 TDCi DPF Start-Stopp-System,5499,Ford,Focus,2011,284 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
623,Ford Focus 1.6 TDCi DPF Start-Stopp-System Titanium,5490,Ford,Focus,2012,279 500 km,Diesel,115 CP,1 560 cm3,,,Manuala,Combi,,,
624,BMW Seria 5 530e Touring Aut. Luxury Line,33600,BMW,Seria 5,2019,104 000 km,Hibrid,184 CP,1 998 cm3,,,Automata,Sedan,Germania,,Da
625,Volvo V40 Cross Country D3,17000,Volvo,V40,2018,73 000 km,Diesel,150 CP,1 969 cm3,,,Manuala,Compacta,,,
626,BMW Seria 3 318d,5500,BMW,Seria 3,2009,262 000 km,Diesel,143 CP,1 995 cm3,Spate,Euro 5,Manuala,Sedan,,,
627,Dacia Logan MCV 1.0 SCe SL PLUS,7996,Dacia,Logan,2019,100 000 km,Benzina,73 CP,998 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
628,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Selection,6500,Opel,Astra,2015,204 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
629,Ford Ranger,43435,Ford,Ranger,2023,1 km,Diesel,213 CP,1 996 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
630,Volkswagen Sharan 2.0 TDI DPF Exclusive Edition,4750,Volkswagen,Sharan,2009,256 788 km,Diesel,140 CP,1 968 cm3,,,Manuala,Monovolum,,,
631,Volkswagen Touareg 3.0 V6 TDI Blue Motion DPF Automatik,15900,Volkswagen,Touareg,2014,149 000 km,Diesel,245 CP,2 967 cm3,4x4 (manual),Euro 5,Automata,SUV,Germania,,
632,Dacia Dokker dCi 75 Ambiance,7500,Dacia,Dokker,2019,133 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,,,
633,Volvo XC 40 T4 AWD Geartronic R-Design,35000,Volvo,XC 40,2020,60 000 km,Benzina,190 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
634,Toyota Avensis 2.0 D-4D,4000,Toyota,Avensis,2007,167 000 km,Diesel,126 CP,1 998 cm3,Fata,,Manuala,Sedan,,,
635,BMW X6 xDrive40d,33490,BMW,X6,2015,258 544 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
636,Toyota Corolla 2.0 Hybrid Team Deutschland,20999,Toyota,Corolla,2019,76 000 km,Hibrid,152 CP,1 987 cm3,,,Automata,Masina de oras,,,
